GRC	ENG	Frequency
ἥξεις	You will return	1
ἁβρότητʼ	about desire for luxury habrotēs	1
ἐπίσημον	a distinctive sign epi-sēmon	1
ἐμὴν	my	1
χερσὶ	the arms	1
μητρός	of your mother	1
ἀξίων	worthy deeds	1
ἅπτομαι	I am undertaking	1
σὺ	you	1
δείνʼ	things of terror deina	1
πᾶσιν	to all	1
ἡ τεκοῦσά	mother	1
ἔρχῃ	you are going	1
ἐχρῆν	must happen	1
τόδε	this	1
εἰμʼ	I am	1
ὑπερκάμνεις	enter the struggle	1
πόλεως	of city polis	1
τοιγάρ	And so	1
ἀγῶνες	the ordeals agōnes	1
οὓς	that	1
ἀναμένουσιν	are awaiting	1
κεῖθεν	down from up there	1
ἕπου	Follow	1
εἶμʼ	am	1
πομπὸς	your guide	1
σωτήριος	giving salvation sōtērios	1
δʼ	But	1
ἄλλος	someone else	1
ἀπάξει	will lead	1
πάθη	experiences pathos	1
κἀπὶ	after	1
αὐτῶν	of those Thebans	1
ἦ	really	1
ἔσται	will be	1
σημανεῖ	signals sēmainein	1
τἄλλα	other	1
αὐτὸ	things	1
οὖν	certainly	1
ἀλλʼ	Then	1
αὐτὸν	it the lock hair	1
δὲ	So	1
Βρόμιος	Bromios Dionysus the Thunderer	1
ἀνασπάσω	as I raise up	1
κορυφαῖς	the mountains	1
σφᾶς	of them	1
μόνος	only	1
ἀνὴρ	the one	1
τῆσδʼ	this	1
τρυφᾶν	in luxury truphē	1
ἐγὼ	I myself	1
ὁ νικήσων	the victory	1
ὥστʼ	that	1
θυγατέρες	daughters	1
κλέος	a glory kleos	1
εὑρήσεις	you will find	1
στηρίζον	reaching	1
οὐρανῷ	to the sky	1
ἔκτεινʼ	Hold out	1
χεῖρας	your hands	1
Ἀγαύη	Agaue	1
θʼ	and	1
δʼ	And	1
ὁμόσποροι	her sisters	1
τὸν νεανίαν	The young man	1
ἄγω	is being led by me	1
εἰς	to	1
τόνδʼ	this	1
μέγαν	great	1
ἀγῶνα	ordeal agōn	1
τολμῶν	who dares to do	1
Θηβαίας	of Thebes	1
αἴρειν	make an upward motion	1
βραχίονα	arm	1
δεῖ	they should be	1
φέρωμεν	Shall we bring	1
μοχλοὺς	levers	1
χεροῖν	my hands	1
ὑποβαλὼν	throwing under	1
ὦμον	a shoulder	1
σύ	you	1
ἔχεις	they are	1
διολέσῃς	must destroy	1
τὰ ἱδρύματα	the dwelling places	1
Νυμφῶν	of the Nymphs	1
ἕδρας	the places	1
Πανὸς	Pan	1
ἔνθʼ	where	1
ἔχει	stays	1
οἵας	the way	1
ὑγιεῖς	sound	1
ἔλεξας	You said	1
ἐμοῖς	my	1
αἰνῶ	I approve aineîn	1
μεθέστηκας	you have shifted	1
φρενῶν	in your thinking phrenes	1
Κιθαιρῶνος	of Mount Kithairon	1
ἂν δυναίμην	Could I	1
φέρειν	carry	1
δεινὸς	A man of terror deinos	1
τὰς πτυχὰς	the ridges	1
εἶχες	were	1
βάκχαις	Bacchants	1
αὐταῖσι	and all	1
δύναιʼ ἄν	You could	1
εἰ	if	1
βούλοιο	you wanted to	1
πρὶν	earlier	1
τὰς φρένας	Your thoughts phrenes	1
συρίγματα	playing on his pipe	1
καλῶς	well	1
μέσης	the middle	1
τοῦτʼ	this thing	1
ἕρκεσιν	hiding places	1
φιλτάτοις	their most beloved phila	1
ἔχεσθαι	held	1
φύλαξ	a guardian	1
ἀποστέλλῃ	sent out	1
ἐπʼ	to counter	1
αὐτὸ	exactly	1
ἴσως	Perhaps	1
ὣς	like	1
λήψῃ	you will catch	1
σφᾶς	them	1
ἢν μὴ	unless	1
σὺ	you yourself	1
ληφθῇς	get caught	1
κόμιζε	Bring	1
διὰ	through	1
ὄρνιθας	birds	1
λόχμαις	the bushes	1
οὐ	not	1
κρύψῃ	will hide yourself	1
νικητέον	my victory	1
σθένει	force	1
γυναῖκας	the women	1
δέμας	body	1
ἐμὸν	my	1
κρύψω	I will hide	1
ἐλάταισιν	under the fir trees	1
κρύψιν	by hiding	1
κατάσκοπον	as a spy	1
ἥν	as	1
χρεών	should	1
σε	you	1
κρυφθῆναι	be hidden	1
ἐλθόντα	coming	1
μαινάδων	on the maenads mainades	1
δόλιον	crafty	1
σὲ	You	1
Πενθεύς	Pentheus	16
Διόνυσος	Dionysos	16
καὶ	and	4
ἢ	or	3
ἐγὼ	I	2
σὺ	You	2
μόνος	only	2
δοκῶ	I think	2
τἄλλα	whatever else	1
κάρα	your head	1
ἕδρας	of its place	1
μεθώρμισα	I threw	1
καταστελοῦμεν	let me fix	1
σὺ	your	1
ζῶναί	girdle	1
σοι	Your	1
ἐξ	out	1
ἔνδον	inside	1
βακχιάζων	like the Bacchants	1
προσείων	as whirled	1
πέπλων	of your robe	1
καθήρμοσα	did	1
νιν	it	1
ἐγώ	I	1
ὡς	like	1
οὐχ	Not	1
πλόκαμος	at curl	1
ὅδε	this	1
αὐτὰς	them	1
χαλῶσι	is loose	1
στολίδες	the folds	1
κοὐχ τείνουσιν	don’t fall	1
ὅταν	once	1
χερὶ	hand	1
δεξιᾷ	Right	1
λαβὼν	I hold	1
θύρσον	the thyrsus	1
βάκχῃ	a Bacchant	1
εἰκασθήσομαι	I look like	1
μᾶλλον	more	1
σώφρονας	wise	1
βάκχας	the Bacchants	1
ἴδῃς	you see	1
ἡγήσῃ	I’ll be	1
ἑξῆς	straight	1
πρῶτον	best	1
σῶν	your	1
τῶν φίλων	friend	1
τἀνθένδε	with the left leg	1
δοκοῦσι	thought	1
κἀμοὶ	I	1
σφυροῖσι	ankles	1
σέθεν	your	1
ὑπὸ	to	1
σʼ	at you	1
εἰσορᾶν	I see	1
μητρός	to mother’s	1
ὁρῶν	when I look	1
βάκχης	a Bacchant	1
ἑπτάστομον	of seven gates	1
πόλισμʼ	city	1
δὲ	and	1
μοι δοκῶ	I I think	1
ἡλίους	suns	1
δύο	two	1
ὁρᾶν	I see	1
κατάσκοπος	to spy	1
σῆς	your	1
μητρός τῆς	on mother	1
ἔχων	dressed	1
δισσὰς	two	1
μαινάδος	as a Maenad	1
σκευὴν	clothes	1
μοι	me	1
ὄφθητί	Let see	1
δωμάτων	of the palace	1
ἔξιθι	Come out	1
ὄνθʼ	to see	1
μὴ χρεὼν	you don’t need	1
ὁρᾶν	to see	1
τὸν πρόθυμον	who’s anxious	1
Θήβας	Thebes	1
καὶ	And	1
Ἰνοῦς	to Ino’s	1
ὁμαρτεῖ	is with	1
ἐμῆς	my	1
ἐν	with	1
Ἀγαύης	Agave’s	1
δῆτʼ	So	1
φαίνομαι	do I look	1
τί	how	1
νῦν	now	1
πρόσθεν	before	1
ὢν	like	1
οὐκ	not	1
ὁ θεὸς	God	1
ταῦρος	into a bull	1
θήρ	a beast	1
ποτʼ	before	1
ἦ	ever	1
ἦσθα	Were you	1
κέρατα	horns	1
προσπεφυκέναι	have sprouted	1
κρατὶ	out of head	1
σῷ	your	1
ἡμῖν δοκεῖς	I see	1
ἡγεῖσθαι	guide	1
τῇδε	left	1
αἴρειν	move forward	1
δεξιᾷ	your right hand	1
ἀγῶνες	The trails	1
πᾶσιν	to them all	1
γε	yes	1
ἡ τεκοῦσά	My mother	1
ἀπάξει	will take	1
ἄλλος	others	1
σωτήριος	your saviour	1
εἶμʼ ἐγὼ	I’ll be	1
πομπὸς	your guide	1
ἕπου	Follow	1
ὑπερκάμνεις	to undergo trials	1
ἐπίσημον	a revered symbol	1
πόλεως	for your city	1
τόδε	such a thing	1
τολμῶν	who dares	1
αὐτῶν	among them	1
εἰμʼ	I’m	1
ἀνὴρ	the one	1
Θηβαίας	of Thebes	1
διὰ	through	1
μέσης	the centre	1
με	me	1
ὄντα	You’re	1
ἔρχομαι	I’m coming	1
πάρος	first	1
εὑρήσεις	to reach	1
Βρόμιος	Dionysos	1
ὁ νικήσων	the winner	1
ἄγω	I’m bringing	1
τὸν νεανίαν	the man	1
χεῖρας	your arms	1
ἔκτεινʼ	open	1
Κάδμου	of Kadmos	1
θυγατέρες	daughters	1
θʼ	and	1
Ἀγαύη	Oh Agave	1
οὐρανῷ	the heavens	1
τόδʼ	That’s	1
κλέος	your glory	1
πάθη	battles	1
δείνʼ	mighty	1
σὺ	You’re	1
δεινὸς	mighty	1
ἀξίων	I deserve	1
μητρός	your mother	1
ἁβρότητʼ	spoilt	1
λέγεις	you mean	1
φερόμενος	deliver	1
κόμιζε	Take	1
μὴ ληφθῇς	they don’t catch	1
δεξιῷ	right	1
δύναιʼ ἄν	you will	1
ἢ	and	1
ὦμον	shoulders	1
χεροῖν	with my hands	1
ἀνασπάσω	could I do	1
μοχλοὺς	levers	1
φέρωμεν	should I bring	1
πρὶν	before	1
νῦν	Now	1
τὰς φρένας	your mind	1
αὐταῖσι βάκχαις	and all the Bacchants	1
σύ	You’d	1
ἐμοῖς	my	1
τοῖς ὤμοις	on back	1
φέρειν	to lift	1
ἂν δυναίμην	I’d be able	1
αἰνῶ	I’m glad	1
μεθέστηκας	you’ve changed	1
φρενῶν	your mind	1
ἔσται	I’ll be	1
χἅμα	at the same time	1
ποδὶ	your foot	1
βραχίονα	arms	1
μὴ	not	1
σὺ	you	1
κρύψῃ	must hide yourself	1
ἢν	if	1
σφᾶς	them	1
λήψῃ	catch	1
ὣς	as	1
ὄρνιθας	the birds	1
λέκτρων	their love nests	1
ἐν	inside	1
σφᾶς	these women	1
ἐλθόντα	since you’re going	1
κατάσκοπον	to spy	1
κρύψω	I’ll hide	1
διολέσῃς	to destroy	1
ἐλάταισιν	among the fir trees	1
νικητέον	to defeat	1
γυναῖκας	women	1
σθένει	my strength	1
οὐ	not	1
καλῶς ἔλεξας	Quite right	1
συρίγματα	to play his pipes	1
ἕδρας	there	1
Πανὸς	of Pan	1
τὰ ἱδρύματα	the haunts	1
Πενθέα	Pentheus	1
Διόνυσος	Dionysos	18
Πενθεύς	Pentheus	17
ἄστεως	town	2
σε	you	2
πῶς	how	2
διʼ	through	2
τόδʼ	point	1
κτάνωσιν	dead	1
ὀφθῇς	they see	1
ἐγὼ στελῶ	I ' ll dress myself	1
δωμάτων	the house	1
ἔσω	into	1
μολών	come	1
σε	you ' re	1
γένοιτʼ	do we go about	1
αὖ	Another	1
οὖν	So	1
τάδε	everything	1
μʼ ἔχει	I ' m	1
ἐξεμούσωσεν	taught	1
ἡμᾶς	me	1
εὖ	good	1
αἰδώς	embarrassed	1
ἠπιώτατος	gentlest	1
ἦ θῆλυν	a woman	1
ταναὸν	long	1
καὶ	And	1
θύρσον	A thyrsos	1
ἄλλο	Anything else	1
μίτρα	a binding	1
ποδήρεις	to your ankles	1
πέπλοι	a dress	1
τὸ δεύτερον	Then	1
τί	what	1
σῷ	you	1
μαινάδων	on maenads	1
κόμην	hair	1
φῂς	did you have in mind	1
τίνα	What	1
στολὴν	dress	1
πρόθυμος	appetite	1
οὐκέτι	No more	1
θεατὴς	spying	1
ἀνὴρ	a man	1
ἐκεῖ	there	1
τελῶ	Change myself	1
ἢν	If	1
τί	why	1
ἡδέως	pleasure	1
πικρά	a pain	1
δʼ	But	1
λυπρῶς	pain	1
νιν	women	1
ἂν	would	1
εἰσίδοιμʼ	to see	1
Διόνυσος	Dionsysos	1
σάφʼ ἴσθι	Exactly	1
ἀλλʼ	But	1
δοὺς	I ' d give	1
μυρίον σταθμόν	anything	1
ὄρεσι	that mountain	1
ἐν	on	1
σφʼ	the women	1
ἰδεῖν	to see	1
βούλῃ	Would you like	1
ὅμως	perhaps	1
σιγῇ	quiet	1
οὐκ δυναίμην	No I can ' t	1
κἀπιχειρήσεις	Are you ready	1
ἐς	to	1
γυναῖκας	a woman	1
τί	Why	1
πέπλους	clothes	1
ἀμφὶ	on	1
στεῖλαί	you must put	1
ἐξῳνωμένας	crazy with drink	1
τοῦ χρόνου	time	1
ἄγωμεν	let ' s go	1
ὑπʼ	by	1
οὖν	Then	1
καλῶς	in the open	1
ἐξεῖπας	I ' ll stay	1
ἐμφανῶς	Good point	1
λάθρᾳ	Hiding	1
ἐξιχνεύσουσίν	they ' ll smell out	1
ἐλάταις	a pine tree	1
καθήμενος	I can sit	1
νεβροῦ δέρας	a fawnskin	1
θῆλυν	as a woman	1
ἐνδῦναι στολήν	Dress	1
λύσσαν	of madness	1
δέ	And	1
χρῄζω	I ' d like	1
θῆλυν	women ' s	1
στολήν	on clothes	1
ἐνδῦναι	put	1
μὴ	never	1
θελήσῃ	he ' ll	1
ἐλαφρὰν	a scamper	1
ὀφλεῖν	made mock of	1
ἐνεὶς	send	1
φρενῶν	his brain	1
ἔκστησον	craze	1
πρῶτα	first	1
αὐτόν	Pentheus	1
τεισώμεθʼ	to punish	1
οὐ πρόσω	close	1
εἶ	You ' re you ' re	1
νιν	him	1
ἀγόμενον	paraded	1
Διόνυσε	Dionysos	1
λαβὼν	he ' ll wear	1
δεινότατος	of terror	1
θεός	god god god	1
τέλει	true consummate	1
Διὸς	son of Zeus	1
τὸν Διόνυσον	Dionysos	1
γνώσεται	he will come to know	1
δὲ	And	1
ὅνπερ	that dress	1
χεροῖν	her hands	1
γυναικόμορφον	in his female finery	1
ἐκ	with	1
κατασφαγείς	slaughters	1
μητρὸς	his mother	1
εἰς	to	1
Ἅιδου	Hades	1
κόσμον	his dress	1
εἶμι	I ' ll go	1
τῶν ἀπειλῶν ἦν	he threatened	1
σὸν	to you	1
δίκην	the price	1
ἀνθρώποισι	the human	1
κακοῖς	with trouble	1
βάκχας	women	1
ὁδοὺς	a way	1
ἐρήμους	back	1
λαθών	unseen	1
εἶμι	shall I get	1
καὶ	But	1
θηρᾶν	hunting	1
κακά	trouble	1
ʼγγελᾶν	must laugh	1
πρῶτον	first	1
μολεῖν εἰς κατασκοπήν	to reconnoitre	1
χρὴ	I need	1
ὀρθῶς	True	1
βάκχαις	on them	1
μάχην	war	1
συμβαλὼν	make	1
αἷμα θήσεις	you ' ll cause a blood bath	1
ἐμοί	at me	1
μὴ	not	1
δώσει	he ' ll pay	1
πείσομαι	listen	1
ἥξει	He ' s on his way	1
βάκχας	to the Bakkhai	1
βόλον	the net	1
ἐς	in	1
καθίσταται	is	1
ἁνὴρ	the man	1
γυναῖκες	Ladies	1
σοῖσι	to you	1
ἢ	or	1
ἐλθόντʼ	Let ' s go	1
ὅπλʼ ἔχων πορεύσομαι	make war	1
ἢ	Either	1
ἐμὸν εὐτρεπὲς	I ' m ready	1
ἔξεστι	Fine	1
δοκῇ	to do	1
ἃν	what	1
βουλεύσομαι	I ' ll decide	1
ἐς οἴκους	inside	1
ἆ	Aah	1
Διόνυσος	Dionysos	19
Πενθεύς	Pentheus	17
στολήν	clothes	3
διʼ	through	2
θῆλυν	women’s	2
ἐνδῦναι	wear	2
σε	you	2
οὖν	then	2
γυναῖκας	as a woman	1
ὀφθῇς	you show yourself	1
ἀνὴρ	as a man	1
ἢν	if	1
τόδʼ	this	1
τελῶ	to dress	1
κτάνωσιν	they’ll kill	1
τί	What’s	1
βυσσίνους	fine linen	1
στεῖλαί	You need to wear	1
φθονῶ	I’d hate to lose	1
σοι	because of you	1
τοῦ χρόνου	time	1
τάχιστα	quickly	1
κἀπιχειρήσεις	Will you try	1
ἄγωμεν	let’s go	1
ἐκεῖ	there	1
αὖ	again	1
πέπλους	clothes	1
ἐγὼ	I’ll	1
ἐμὸν	to me	1
φῂς	tell	1
μαινάδων	the Maenads	1
θεατὴς	to watch	1
οὐκέτι εἶ	Don’t you	1
ἦ θῆλυν	Women’s	1
τίνα	what	1
στελῶ	dress up	1
δωμάτων	the palace	1
εὖ	right	1
ἔσω	into	1
μολών	Let’s go	1
γένοιτʼ	do we do	1
πῶς	how	1
τάδε	this	1
ἡμᾶς	us	1
ἐξεμούσωσεν	taught	1
εἶπας	You’re	1
ἐξεῖπας	I’ll go	1
καλῶς	openly	1
λάθρᾳ	quietly	1
ἐμφανῶς	You’re right	1
σὸν	to you	1
μυρίον	an awful	1
μάλιστα	Of course of course	1
συγκαθημένας	together	1
ὄρεσι	the mountains	1
ἐν	on	1
σφʼ	them	1
ἰδεῖν	to see	1
βούλῃ	like would you	1
νῦν	now	1
χρυσοῦ	of gold	1
Διόνυσε	Dionysos	1
δώσει	will be achieved	1
δίκην	justice	1
θανὼν	with his death	1
βάκχας	to the Bacchants	1
ἥξει	He will go	1
καθίσταται	we have trapped	1
ἁνὴρ	our man	1
γυναῖκες	Women	1
σταθμόν	lot	1
δοὺς	I’d give	1
σε	you’re	1
σάφʼ ἴσθι	Absolute	1
σῷ	your	1
ἔλθῃς	you go	1
κἂν	if	1
ἀλλʼ	but	1
ἐλάταις	the fir trees	1
καθήμενος	I’d be sitting	1
ὑπʼ	beneath	1
σιγῇ	quietly	1
ἂν	would be would	1
τί	Why	1
σοι	your	1
ἡδέως	pleasure	1
δʼ	But	1
πικρά	hard	1
νιν	these women	1
εἰσίδοιμʼ	to see	1
ἐξῳνωμένας	drunk	1
ἔρωτα	eager	1
μέγαν	so	1
ἐκτενῶ	I’ll let fall	1
θεός	a god a god	1
ἐπὶ	over	1
τεισώμεθʼ	to get revenge	1
εὖ	clear	1
φρονῶν	his mind	1
ὡς	if	1
μὴ θελήσῃ	he won’t	1
λύσσαν	of madness	1
ἐνεὶς	Give	1
φρενῶν	his mind	1
ἔκστησον	take away	1
πρῶτα	First of all	1
νιν	of him	1
πρόσω	very far	1
οὐ	not	1
εἶ	You are	1
βουλεύμασιν	advice	1
σοῖσι	your	1
πείσομαι	I’ll take up	1
ἢ	or	1
ὅπλʼ ἔχων	I’ll take up my weapons	1
γέλωτα	a fool	1
Θηβαίοις	Thebes	1
στείχοιμʼ	I’m going	1
Ἅιδου	Hades	1
δεινότατος	fearsome	1
ἀνθρώποισι	for the folk	1
τὸν Διόνυσον	Dionysos	1
Διὸς	the son of Zeus	1
γνώσεται	will he learn	1
κατασφαγείς	slaughters	1
ἐκ χεροῖν	with her hands	1
μητρὸς	his mother	1
ὅνπερ	with which	1
χρῄζω	I’ve got	1
κόσμον	in his clothes The clothes	1
προσάψων	to dress up	1
εἶμι	I’m off	1
τῶν ἀπειλῶν	threats	1
ἦν	to make	1
δεινὸς	dreadful	1
γυναικόμορφον	as a woman	1
ἀγόμενον	parading	1
ὀφλεῖν	to make	1
ἢ	either	1
πάντῃ	with everything	1
κόμην	your hair	1
θύρσον	a thyrsus	1
βάκχαις	with the Bacchants	1
μάχην	in a fight	1
οὐκ δυναίμην	I can’t	1
δέρας	skin	1
νεβροῦ	fawn	1
στικτὸν	dappled	1
καὶ	and	1
χειρὶ	in hand	1
τοῖσδʼ	this	1
ὀρθῶς	Yes Right	1
καί	And	1
μίτρα	a ribbon	1
ἔσται	you’ll wear	1
κάρᾳ	your head	1
ἐπὶ	on	1
δʼ	and	1
ποδήρεις	down to your feet	1
πέπλοι	with robes	1
ἠπιώτατος	of peace	1
αἷμα	your blood	1
χρὴ	we must	1
ἐμὸν εὐτρεπὲς	I’m ready	1
ὁδοὺς	the roads	1
ἔξεστι	Sure	1
βουλεύσομαι	to think	1
ὥστε	so that	1
μὴ	don’t	1
βάκχας	the Bacchants	1
ἐγὼ ἡγήσομαι	I’ll guide	1
ἴμεν	We’ll take	1
ἐρήμους	deserted	1
λαθών	without being seen	1
πρῶτον	first	1
Καδμείους	by the Kadmeians	1
εἶμι	will be able to walk	1
πῶς	How	1
κακοῖς	in danger	1
κακά	the dangerous	1
θηρᾶν	to hunt	1
σοφώτερον	It’s wiser	1
εἰς κατασκοπήν	spy	1
μολεῖν	we get	1
τὸ δεύτερον	Then	1
Διόνυσος	Dionysus	18
Πενθεύς	Pentheus	17
σε	thee	3
εἰς	to	2
τίνα	What	2
δʼ	and	2
ἐγὼ	I	2
ἐς	to	2
κάρᾳ	thine head	1
πρόθυμος	desire	1
εὖ	Well	1
εἶπας	said	1
πάλαι	long ere	1
Διόνυσος	Dionyse	1
ἡμᾶς	me	1
πῶς	how	1
νεβροῦ δέρας	the fawn-skin	1
στελῶ	will array	1
στικτὸν	dappled	1
ἔσω	Within	1
μολών	take thy way	1
στολήν	array	1
ἦ θῆλυν	The woman ' s	1
καὶ	and	1
μίτρα	A snood	1
στολὴν	garb	1
βαλεῖν	wilt thou bestow	1
ἀμφὶ	About	1
κτάνωσιν	slay dead	1
θύρσον	the wand	1
καί	And	1
ταναὸν	long	1
κόμην	a tress	1
σῷ	thy	1
ἐκτενῶ	dangling	1
τὸ δεύτερον	next	1
πέπλοι	The Robe	1
ποδήρεις	falling to thy feet	1
ἐπὶ	on	1
ἐμὸν	me	1
ἠπιώτατος	most soft of mood	1
ἀνὴρ	man	1
ἔρωτα	longing	1
πικρά	grieve	1
εἰσίδοιμʼ	To see	1
λυπρῶς ἂν	twould grieve	1
ἐξῳνωμένας	flown with wine	1
νιν	them	1
πέπτωκας	Thou art to fall	1
εἰς	To	1
μέγαν	such great	1
ἅ	as	1
μυρίον σταθμόν	all	1
χρυσοῦ	The gold	1
σφʼ	them	1
βούλῃ	thou wouldst fain	1
ἰδεῖν	behold	1
ὄρεσι	the hill	1
ἐν	on	1
σοι	thee	1
ἴδοις	A sight	1
ἐνδῦναι	wear	1
κἀπιχειρήσεις	try	1
ἀνδρὸς	man	1
γυναῖκας	a woman	1
στεῖλαί	To gird	1
πέπλους	robe	1
βυσσίνους	of fine-linen	1
σε	thou	1
ἄγωμεν	Wilt be led By me	1
ὁδῷ	the venture	1
σάφʼ ἴσθι	Yes	1
καλῶς	openly	1
ἐμφανῶς	Well said	1
ἔλθῃς λάθρᾳ	To hide	1
ἐξιχνεύσουσίν	They will track out	1
ἐλάταις	the pines	1
ὑπʼ	among	1
σιγῇ καθήμενος	ambushed	1
οὐκ δυναίμην	I cannot	1
χρὴ	tis best	1
αἷμα	blood	1
τεισώμεθʼ	Grant our vengeance	1
γέλωτα	Loud scorn	1
ἐνδῦναι	to put on	1
στολήν	vesture	1
λύσσαν	of madness	1
ἐνεὶς	instil	1
πρῶτα	First	1
πρόσω	far away	1
τῶν ἀπειλῶν	threats	1
οὐ	not	1
εἶ	thou	1
σὸν	thine	1
Διόνυσε	O Dionyse	1
θανὼν	dies	1
δώσει	pays	1
διʼ	through	1
δεινὸς	bitter	1
ἥξει	He finds	1
γνώσεται	shall he learn	1
δεινότατος	Most fearful	1
ἐν	in	1
θεός	God	1
τέλει	fulness	1
τὸν Διόνυσον	Dionyse	1
Διὸς	God ' s Son	1
ὅνπερ	that	1
ἀγόμενον	led	1
λαβὼν	shall deck	1
μητρὸς	His mother ' s	1
κόσμον	robe	1
προσάψων	to fold	1
Πενθεῖ	On Pentheus	1
εἶμι	I go	1
γυναικόμορφον	in woman ' s guise	1
βάκχας	Bacchae	1
βόλον	the net	1
ὀρθῶς	True	1
θηρᾶν	seek	1
ἐρήμους	Lonely untried	1
ὁδοὺς	Thy path	1
λαθών	Unseen	1
ἄστεως	city	1
κακά	wrath	1
κακοῖς	by wrath	1
ἢ	Than	1
βάκχας	Bacchanals	1
γοῦν	Far	1
σοφώτερον	wiser	1
κατασκοπήν	some place of watch	1
πρῶτον	First	1
μολεῖν	to go	1
ἀνθρώποισι	to man	1
θήσεις	spill	1
ἡγήσομαι	guide	1
μὴ	not	1
πείσομαι	to take	1
στείχοιμʼ	I will go	1
βουλεύμασιν	plan	1
σοῖσι	thy	1
ἢ	Perchance	1
ἢ	perchance	1
ὅπλʼ ἔχων	with lance	1
πορεύσομαι	To march	1
ἐμὸν	mine	1
ἐμοί	against me	1
ἔξεστι	So be it	1
ἃν	what	1
δοκῇ	seemeth best	1
βουλεύσομαι	I will ordain	1
οἴκους	my halls Within	1
ἐλθόντʼ	Forward	1
ὥστε	so	1
ἆ	Ah	1
ἐν	in	3
Διόνυσον	Dionysos	2
οὐχ ὑγιὲς	toxic	1
Ἀγαύην	Agave	1
ὡς	Meanwhile	1
θυοσκόους	prayer	1
ὅσας μὲν	most of them	1
πανδήμοισι στέγαις	in jail	1
ὅσαι δʼ	A few	1
ἄπεισιν	escaped	1
μʼ	my	1
πτώσσουσαν	creeping off	1
τάχα	Soon	1
πρόσπολοι	the police	1
παύσω	put a stop	1
βακχείας	to Bakkhic	1
κακούργου	nonsense	1
τῆσδε	this	1
δʼ	But	1
ἀρσένων	with men	1
δαίμονα	daimon	1
ἑστάναι	There ' s	1
πτόλιν	city	1
χθονός	of the country	1
ἔκδημος	out	1
ὢν	I was	1
δὲ	but	1
κλύω	I kept hearing	1
κακά	of trouble	1
ἀνὰ	in	1
ἐκλελοιπέναι	leaving	1
ξένος	about a stranger	1
δώματʼ	home	1
βακχείαισιν	Bakkhic revels	1
πλασταῖσι	fake	1
ὄρεσι	the mountains	1
δασκίοις	deep	1
ὅστις	whoever	1
ἔστι	that is	1
γυναῖκας	women women	1
λέγουσι	people are talking	1
γόης	A magician	1
τις	certain	1
πατέρα μητρὸς τῆς	grandfather	1
Δίους	Zeus	1
ὅτι	because	1
ἐψεύσατο	she named	1
ἄλλο	another	1
θαῦμα	wonder	1
Τειρεσίαν	Teiresias	1
νεβρίσι	in fawnskins	1
κισσόν	ivy	1
σὺν	along with	1
ἀποτινάξεις	Take off	1
Τειρεσία	Teiresias	1
σὺ	your	1
ταῦτʼ	this	1
μισθοὺς	commissions	1
γῆρας	old	1
γυναιξὶ	Women	1
μητρί	his mother	1
ἐκπυροῦται	he was burnt to bits	1
βότρυος	wine	1
τε	and	1
ἐπῳδὸς	Huckster	1
Λυδίας	Lydian	1
κόμην	hair	1
ὄσσοις	eyes	1
συγγίγνεται	He mingles	1
νεάνισιν	with the young girls	1
κεὐφρόνας	night	1
ἡμέρας	day	1
ἐρράφθαι	was sewn up	1
προτείνων	to show	1
εὐίους	mystic thing	1
φησι	claiming	1
ἐκεῖνος	is	1
εἶναί	is	1
θεόν	god	1
Διός	of Zeus	1
μηρῷ	the thigh	1
Πενθεύς	Pentheus	1
Διόνυσος	Dionysos	17
Πενθεύς	Pentheus	16
σʼ	you	3
ἢ	Or	2
σὺ	You	2
ὁρᾶν	to see	2
ἐγὼ	I	2
με	me	2
νιν	it	2
στολίδες	pleats	1
χαλῶσι	is loose	1
κόσμει	redo	1
τέ	And	1
κοὐχ ἑξῆς	uneven	1
σοι	your	1
ζῶναί	belt	1
σοὶ	your	1
σημανεῖ	obvious	1
ἡμεῖς	I ' m	1
σέθεν	your	1
θεραπεύειν	to serve	1
σε	you	1
πάλιν καταστελοῦμεν	I ' ll redo	1
ὄρθου	still	1
βακχιάζων	like a maenad	1
ἀνασείων	back and forth	1
αὐτὸν	my head	1
προσείων	I was tossing	1
ἔνδον	inside	1
μίτρᾳ	under	1
καθήρμοσα	had tucked	1
ἐγώ	I	1
σφυροῖσι	ankles	1
δοκοῦσι	see	1
ὑπὸ	around	1
παρὰ	not what	1
εἰκασθήσομαι	to look	1
τῇδε	like this	1
ἢ	or	1
χερὶ	in my hand	1
δεξιᾷ	right	1
λαβὼν	Do I take	1
θύρσον	the thyrsos	1
βάκχας	the Bakkhai	1
σώφρονας	sensible	1
λόγον	expect	1
ἴδῃς	you see	1
δεξιὸν	the right	1
ὅταν	when	1
σῶν	your	1
τῶν φίλων	friend	1
ἡγήσῃ	You ' ll think	1
πρῶτον	best	1
τένοντʼ	it hangs	1
ὀρθῶς	straight	1
τἀνθένδε	Over here	1
γε	so far as	1
κἀμοὶ	I	1
παρά	on	1
οὐχ	not	1
ἀλλʼ	But	1
ἐξέστηχʼ	is out of place	1
κατάσκοπος	for spying	1
ἡγεῖσθαι	leading	1
ταῦρος	like a bull	1
καὶ	And	1
ἑπτάστομον	with seven gates	1
Θήβας	a Thebes	1
δισσὰς	double	1
δὲ	And	1
ἡλίους	suns	1
δύο	two	1
μοι δοκῶ	I seem	1
μαινάδος	maenad-suit	1
προσπεφυκέναι	growing	1
σκευὴν	get-up	1
