"UUID","FILE","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","VOCAB_TEMPORAL_BOUNDS","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS","GROUP_ID","GROUP_ORDER"
"4917b5c5-73bf-4c9d-8c88-0b7b99af1cf6","Heimskringla - Ynglinga Saga.txt","Yngvi","char-offset:25112","PERSON","","","","","","","","terminology","name for the men of the ruling dynasty of Svithjod ; aka Ynguni or Ynglingar collectively","",""
"3e9d7bdd-5646-45ec-bf6c-9985a89e66b5","Heimskringla - Ynglinga Saga.txt","Ynguni","char-offset:25121","PERSON","","","","","","","","terminology","name for the men of the ruling dynasty of Svithjod ; aka Yngvi or Ynglingar collectively","",""
"f8d280cf-b278-476a-a341-a95af9b3fd39","Heimskringla - Ynglinga Saga.txt","Ynglingar","char-offset:25138","PERSON","","","","","","","","terminology","the descendants of Freyr; the ruling dynasty of Svithjod","",""
"fd85f1b0-1745-40ec-b58e-15c360b84e71","Heimskringla - Ynglinga Saga.txt","Drótt","char-offset:25168","PERSON","","","","","","","","female|queen","mother of Dyggvi, wife of Domarr","",""
"c0a8a977-bc6b-4ddc-a8d0-498b080facbb","Heimskringla - Ynglinga Saga.txt","Danr inn mikilláti","char-offset:25197","PERSON","","","","","","","","king|https://snl.no/skjoldungene","""the Haughty"" (Index of names, 2017 ed.), or ""the Proud""  ~  King of Denmark, son of Danpr ; brother of Drott, Uncle of Dyggvi of Svithjod","",""
"9b1e3e33-a1f6-4a1f-b23b-4ac1f63ee2eb","Heimskringla - Ynglinga Saga.txt","Denmark","char-offset:25228","PLACE","http://sws.geonames.org/2623032","Denmark","","55.99261328451904","10.018244984954958","","VERIFIED","region|https://en.wikipedia.org/wiki/Danes_(Germanic_tribe)","likely mentioned in a regional sense in this context, as Denmark wouldn't be a unified kingdom until the 8th century CE","",""
"f01b35fd-3655-40e1-b043-76c11a7d67aa","Heimskringla - Ynglinga Saga.txt","Dyggvi","char-offset:25271","PERSON","","","","","","","","king|https://snl.no/Svithjod","Son of Domarr & Drott","",""
"3371f8ed-5561-47c1-bab0-09df30e25d40","Heimskringla - Ynglinga Saga.txt","Dagr","char-offset:25332","PERSON","","","","","","","","king|https://snl.no/Svithjod","Son of Dyggvi|son of Dyggvi","",""
"e5dfed66-be5b-4e06-8fc5-fd1fdf1ce82c","Heimskringla - Ynglinga Saga.txt","He was such a wise man that he could understand the speech of birds.","char-offset:25338","EVENT","","","","","","","","ability","King Dagr's ability","",""
"e9fdad95-bdba-491f-b4b3-e165da70ef7c","Heimskringla - Ynglinga Saga.txt","He had a sparrow which told him many things. It flew to various lands.","char-offset:25407","EVENT","","","","","","","","ability|animal","ability of King Dagr's sparrow","",""
"97451318-c0cb-432a-a73b-00ab04f5d043","Heimskringla - Ynglinga Saga.txt","sparrow","char-offset:25416","PERSON","","","","","","","","animal","King Dagr's sparrow","",""
"0ad0f62e-e455-423d-96c2-f7e041474061","Heimskringla - Ynglinga Saga.txt","sparrow","char-offset:25515","PERSON","","","","","","","","animal","King Dagr's sparrow","",""
"fc2e5111-08d9-412a-ae61-5c779d93d4c9","Heimskringla - Ynglinga Saga.txt","Reiðgotaland","char-offset:25533","PLACE","","","","","","","NOT_IDENTIFIABLE","region|?|https://en.wikipedia.org/wiki/Reidgotaland","land of the goths; which area specifically is unclear - though most likely somewhere around the Jutland peninsula and/or southern mainland Sweden (possibly also the island of Gotland)|possibly also known as Gothiscandza ?","",""
"a8d232a9-c0c7-4715-a0ac-09773767da9a","Heimskringla - Ynglinga Saga.txt","Vǫrvi","char-offset:25563","PLACE","","","","","","","NOT_IDENTIFIABLE","farm|https://en.wikipedia.org/wiki/Reidgotaland","A farm in Reidgotaland","",""
"f41c8f51-e187-4155-9f03-4310a32d8d9a","Heimskringla - Ynglinga Saga.txt","sparrow","char-offset:25678","PERSON","","","","","","","","animal","King Dagr's sparrow","",""
"2098d819-1c30-4e8d-b6a1-c3b0069b7216","Heimskringla - Ynglinga Saga.txt","Dagr","char-offset:25704","PERSON","","","","","","","","king|https://snl.no/Svithjod","Son of Dyggvi|son of Dyggvi","",""
"93f2fc11-9aa8-4f06-9c62-8811cfcd8237","Heimskringla - Ynglinga Saga.txt","sparrow","char-offset:25741","PERSON","","","","","","","","animal","King Dagr's sparrow","",""
"6c077da3-9272-4b73-b905-192b6476543f","Heimskringla - Ynglinga Saga.txt","Then he prepared a sacrificeof a boar to get news and got [36] the answer that his sparrow had been killed at Vǫrvi.","char-offset:25765","EVENT","","","","","","","","ritual","Dagr's sacrifice to learn fate of his sparrow","",""
"b618efa0-a4de-41d1-a239-d63c595962cf","Heimskringla - Ynglinga Saga.txt","Vǫrvi","char-offset:25875","PLACE","","","","","","","NOT_IDENTIFIABLE","farm|https://en.wikipedia.org/wiki/Reidgotaland","A farm in Reidgotaland","",""
"20f51873-67e6-457f-bcc6-f4e25d51e8c1","Heimskringla - Ynglinga Saga.txt","Then he called out a large army and went to Gotland. And when he got to Vǫrvi, he went ashore with his army and raided. The people fled in all directions. King Dagr took his army back to the ships in the evening, and had killed many people and captured many others.","char-offset:25882","EVENT","","","","","","","","conflict|raid","Dagr's vengeance for his bird","",""
"9d1675c3-859a-4df2-821e-5ff53c1e9ac2","Heimskringla - Ynglinga Saga.txt","Gotland","char-offset:25926","PLACE","","","","","","","NOT_IDENTIFIABLE","region|?|https://en.wikipedia.org/wiki/Reidgotaland","Seems to be referring to the same thing that was previously called 'Reidgotaland' ... or could possibly be narrowed further to mean the kingdom of Gotaland in southern Sweden, within the larger Reidgotaland region","",""
"4d6029fd-2cef-404c-8166-e6fc74346645","Heimskringla - Ynglinga Saga.txt","Vǫrvi","char-offset:25954","PLACE","","","","","","","NOT_IDENTIFIABLE","farm|https://en.wikipedia.org/wiki/Reidgotaland","A farm in Reidgotaland","",""
"4fa76e90-44df-448f-9102-ee6af53d31d6","Heimskringla - Ynglinga Saga.txt","Dagr","char-offset:26042","PERSON","","","","","","","","king|https://snl.no/Svithjod","Son of Dyggvi|son of Dyggvi","",""
"078922c2-d4e0-41dc-b5e2-120e25c44cdf","Heimskringla - Ynglinga Saga.txt","Skjótansvað","char-offset:26201","PLACE","","","","","","","NOT_IDENTIFIABLE","?|https://en.wikipedia.org/wiki/Reidgotaland","place in Reidgotaland near a river","",""
"d41e76f3-f500-4693-a1bf-9b3660aedc4a","Heimskringla - Ynglinga Saga.txt","Vápnavað","char-offset:26216","PLACE","","","","","","","NOT_IDENTIFIABLE","?|https://en.wikipedia.org/wiki/Reidgotaland","place in Reidgotaland near a river","",""
"df1cbb1b-bba7-417d-863c-5624d4beb8e6","Heimskringla - Ynglinga Saga.txt","a slave workman came running out of the woods onto the river bank and threw a pitchfork into their company, and the missile hit the king on the head. Then he at once fell off his horse and was killed.","char-offset:26226","EVENT","","","","","","","","death","death of Dagr","",""
"b4397c7d-4ad1-4494-a5f4-c16cf8b7df5b","Heimskringla - Ynglinga Saga.txt","gramr","char-offset:26480","PERSON","","","","","","","","terminology","""angry or fierce one"" : name for a chieftan who went raiding","",""
"635bfab5-254a-48fb-b779-87df085ccf71","Heimskringla - Ynglinga Saga.txt","gramir","char-offset:26528","PERSON","","","","","","","","terminology","name for the warriors of a chieftan who goes raiding","",""
"c0a044b5-c8a0-443f-aa65-d8b7de525b7d","Heimskringla - Ynglinga Saga.txt","Þjóðólfr","char-offset:26544","PERSON","","","","","","","","skald|reference","Court skald in southern Norway during the late 9th century ; writer of the Ynglingatal","",""
"90045ff1-1dc9-4626-a0b1-3692d613968a","Heimskringla - Ynglinga Saga.txt","Vǫrvi","char-offset:26660","PLACE","","","","","","","NOT_IDENTIFIABLE","farm|https://en.wikipedia.org/wiki/Reidgotaland","A farm in Reidgotaland","",""
"88fb0244-e20b-43b1-bbe4-038b76f87c5b","Heimskringla - Ynglinga Saga.txt","sparrow","char-offset:26715","PERSON","","","","","","","","animal","King Dagr's sparrow","",""
"4ad1bed5-b28b-42ce-8ab5-2725e128b32c","Heimskringla - Ynglinga Saga.txt","a serving-fork of Sleipnir’s food","char-offset:26801","EVENT","","","","","","","","object","""sl[o]nguþref sleipnis verðar"" :  ‘slinging-grip of Sleipnir’s (Óðinn’s horse’s) food
(hay)’ - aka a pitchfork. (footnote 61)","",""
"bac5633b-7979-467f-bb8a-57702ae03ba2","Heimskringla - Ynglinga Saga.txt","gramr","char-offset:26857","PERSON","","","","","","","","terminology","""angry or fierce one"" : name for a chieftan who went raiding","",""
"a0a8d60f-f13d-48bc-a5ff-24fc2c60ae80","Heimskringla - Ynglinga Saga.txt","Agni","char-offset:26899","PERSON","","","","","","","","king|https://snl.no/Svithjod","Son of Dagr","",""
"e88679c4-39de-4c5f-b3b6-703baa1488e8","Heimskringla - Ynglinga Saga.txt","Dagr","char-offset:26920","PERSON","","","","","","","","king|https://snl.no/Svithjod","son of Dyggvi","",""
"f8cf9917-3b94-469d-8106-8972b8ba710a","Heimskringla - Ynglinga Saga.txt","It happened one summer that King Agni went with his army to Lappland, went ashore and raided there.","char-offset:27042","EVENT","","","","","","","","raid","King Agni raids Lappland","",""
"63c1e142-34d9-4a63-be14-f83cb52b4ef0","Heimskringla - Ynglinga Saga.txt","Agni","char-offset:27075","PERSON","","","","","","","","king|https://snl.no/Svithjod","Son of Dagr","",""
"dc1f90be-33b9-4e2e-ba4a-9fdc80b43666","Heimskringla - Ynglinga Saga.txt","Lappland","char-offset:27102","PLACE","","","","","","","NOT_IDENTIFIABLE","region|https://en.wikipedia.org/wiki/S%C3%A1pmi","aka Sapmi :  Homeland of the Sami People, in northern parts of modern-day Sweden, Finland, Norway, and Russia","",""
"1c32e752-e12b-4300-b4a2-bbf399e3df75","Heimskringla - Ynglinga Saga.txt","Lapps","char-offset:27146","PERSON","","","","","","","","https://snl.no/lapper|https://en.wikipedia.org/wiki/S%C3%A1pmi","People of Lappland ; likely the Sami peoples","",""
"574ef114-f476-4e7d-b616-f0a1d6192947","Heimskringla - Ynglinga Saga.txt","Frosti","char-offset:27232","PERSON","","","","","","","","male|?|https://snl.no/lapper|https://en.wikipedia.org/wiki/S%C3%A1pmi","leader of the Lapps - a king-?","",""
"2daca893-02fb-4607-86a8-6a70dd988a64","Heimskringla - Ynglinga Saga.txt","Agni","char-offset:27282","PERSON","","","","","","","","king|https://snl.no/Svithjod","Son of Dagr","",""
"435d7dd7-dd1d-46f1-82c4-5a025d7423d6","Heimskringla - Ynglinga Saga.txt","Frosti","char-offset:27306","PERSON","","","","","","","","male|?|https://snl.no/lapper|https://en.wikipedia.org/wiki/S%C3%A1pmi","leader of the Lapps - a king-?","",""
"739b9eda-3478-4b1e-aea0-f0c9b277a37e","Heimskringla - Ynglinga Saga.txt","Agni","char-offset:27352","PERSON","","","","","","","","king|https://snl.no/Svithjod","Son of Dagr","",""
"40b42e05-5970-40c1-9d4c-fcb751678e0d","Heimskringla - Ynglinga Saga.txt","Lappland","char-offset:27379","PLACE","","","","","","","NOT_IDENTIFIABLE","region|https://en.wikipedia.org/wiki/S%C3%A1pmi","aka Sapmi :  Homeland of the Sami People, in northern parts of modern-day Sweden, Finland, Norway, and Russia","",""
"da2383fc-f62d-4238-8d5d-fef3828052b3","Heimskringla - Ynglinga Saga.txt","Skjálf","char-offset:27477","PERSON","","","","","","","","queen|https://snl.no/lapper","Daughter of Frosti of Lappland, wife to King Agni","",""
"9e1b6410-f5e7-4d7c-81d6-d8c20cfdf5e8","Heimskringla - Ynglinga Saga.txt","Frosti","char-offset:27485","PERSON","","","","","","","","male|?|https://snl.no/lapper|https://en.wikipedia.org/wiki/S%C3%A1pmi","leader of the Lapps - a king-?","",""
"3e75498c-2c1a-483d-b260-dafd8415c23f","Heimskringla - Ynglinga Saga.txt","Logi","char-offset:27520","PERSON","","","","","","","","male","Brother of Skjalf, son of Frosti of Lappland","",""
"5d2dff3d-c6ff-4d05-8c57-81b1e18d057d","Heimskringla - Ynglinga Saga.txt","Stokksund","char-offset:27576","PLACE","","","","","","","NOT_IDENTIFIABLE","body of water|?","somewhere  near Stockholm - possibly a sound/body of water?","",""
"fd68bc2f-aa32-4450-abba-573e73f5c767","Heimskringla - Ynglinga Saga.txt","Agni","char-offset:27669","PERSON","","","","","","","","king|https://snl.no/Svithjod","Son of Dagr","",""
"47c855bf-eb9a-4080-9013-c6c322eea741","Heimskringla - Ynglinga Saga.txt","the gold neck-ring","char-offset:27685","EVENT","","","","","","","","object","Gold necklace originally given by Visburr to his first wife","",""
"82263a73-3534-473d-8ba8-8135a7e9ddf7","Heimskringla - Ynglinga Saga.txt","Vísburr","char-offset:27725","PERSON","","","","","","","","king|https://snl.no/Svithjod","Son of Vanlandi & Drifa","",""
"b7f17627-2388-4412-a9f1-644f515726df","Heimskringla - Ynglinga Saga.txt","Agni","char-offset:27739","PERSON","","","","","","","","king|https://snl.no/Svithjod","Son of Dagr","",""
"0acb4cc4-7cc9-4774-8be4-dcb110d0485a","Heimskringla - Ynglinga Saga.txt","Skjálf","char-offset:27763","PERSON","","","","","","","","queen|https://snl.no/lapper","Daughter of Frosti of Lappland, wife to King Agni","",""
"1fe8b345-cd12-41db-a447-4bcea8010de5","Heimskringla - Ynglinga Saga.txt","Agni","char-offset:28011","PERSON","","","","","","","","king|https://snl.no/Svithjod","Son of Dagr","",""
"3e37ff4c-d0c4-4f07-a23a-b7923b30ce50","Heimskringla - Ynglinga Saga.txt","Skjálf","char-offset:28027","PERSON","","","","","","","","queen|https://snl.no/lapper","Daughter of Frosti of Lappland, wife to King Agni","",""
"4fb9848c-1564-469c-bcd7-a8d497f4579a","Heimskringla - Ynglinga Saga.txt","the neck-ring","char-offset:28060","EVENT","","","","","","","","object","Gold necklace originally given by Visburr to his first wife","",""
"47d63f12-4b81-4d72-9383-f50915c34292","Heimskringla - Ynglinga Saga.txt","And when King Agni was asleep Skjálf took a thick cord and fastened it under the neck-ring. Her men then took down the tent-poles and threw a loop of the cord up into the branches of the tree, then pulled on it, so that the king was hanging almost up against the branches, and that was the death of him.","char-offset:28315","EVENT","","","","","","","","death","death of King Agni","",""
"3b2f47c3-8635-4ed1-97aa-04ae0f8c2be7","Heimskringla - Ynglinga Saga.txt","Agni","char-offset:28329","PERSON","","","","","","","","king|https://snl.no/Svithjod","Son of Dagr","",""
"6e06d266-6173-49fa-9853-bc951e3df071","Heimskringla - Ynglinga Saga.txt","Skjálf","char-offset:28345","PERSON","","","","","","","","queen|https://snl.no/lapper","Daughter of Frosti of Lappland, wife to King Agni","",""
"dc1fded4-609b-4d27-a2a8-9f7fb314610a","Heimskringla - Ynglinga Saga.txt","the neck-ring","char-offset:28392","EVENT","","","","","","","","object","Gold necklace originally given by Visburr to his first wife","",""
"e78eb7be-66e7-47a2-85db-9975bbfeefa4","Heimskringla - Ynglinga Saga.txt","Skjálf","char-offset:28619","PERSON","","","","","","","","queen|https://snl.no/lapper","Daughter of Frosti of Lappland, wife to King Agni","",""
"36911a02-b979-45eb-a3a8-f17cfce15740","Heimskringla - Ynglinga Saga.txt","Agni","char-offset:28679","PERSON","","","","","","","","king|https://snl.no/Svithjod","Son of Dagr","",""
"aa5c1411-4289-4f9a-8317-444e3c9cb6bd","Heimskringla - Ynglinga Saga.txt","Taurr","char-offset:28733","PLACE","","","","","","","NOT_IDENTIFIABLE","peninsula|https://en.wikipedia.org/wiki/S%C3%B6dert%C3%B6rn","aka Tauren: the Sodertorn peninsula|Geonames: 59.16667, 18.21667","",""
"f7b9fa9c-70ad-4281-9a15-fe624a8b8cf5","Heimskringla - Ynglinga Saga.txt","Stokkssund","char-offset:28751","PLACE","","","","","","","NOT_IDENTIFIABLE","body of water|?","somewhere near Stockholm - possibly a sound/body of water?","",""
"272f77dd-75fd-45f5-a793-27b8f541f30e","Heimskringla - Ynglinga Saga.txt","Agnafit","char-offset:28785","PLACE","","","","","","","NOT_IDENTIFIABLE","?|https://en.wikipedia.org/wiki/Agnafit","""Agni's Meadow"" ; somewhere near modern day stockholm","",""
"c1c1f5d3-e398-4dd0-b31e-d26b0b98d4bd","Heimskringla - Ynglinga Saga.txt","Þjóðólfr","char-offset:28818","PERSON","","","","","","","","skald|reference","Court skald in southern Norway during the late 9th century ; writer of the Ynglingatal","",""
"6284b56a-f7b1-4dd9-84b8-25ee9458417e","Heimskringla - Ynglinga Saga.txt","Agni","char-offset:28872","PERSON","","","","","","","","king|https://snl.no/Svithjod","Son of Dagr","",""
"38bc70f6-9019-4985-9c20-1a77f6cd5b2d","Heimskringla - Ynglinga Saga.txt","Skjálf","char-offset:28904","PERSON","","","","","","","","queen|https://snl.no/lapper","Daughter of Frosti of Lappland, wife to King Agni","",""
"93ff0614-0f29-4ca8-b235-de8e579d2cc7","Heimskringla - Ynglinga Saga.txt","Logi’s lady","char-offset:28936","PERSON","","","","","","","","nickname","aka Skjalf :  ""Loga dís"" :  ‘Logi’s lady’; dís usually refers to a supernatural female, but here is
interpreted by Snorri to mean ‘sister’. (footnote 62)","",""
"c6d93ac2-6546-459b-8625-0fe591b7bdac","Heimskringla - Ynglinga Saga.txt","a gold circlet","char-offset:28980","EVENT","","","","","","","","object","Gold necklace originally given by Visburr to his first wife","",""
"66dbde1a-9732-47b8-a41a-5f976b77bdeb","Heimskringla - Ynglinga Saga.txt","Taurr","char-offset:29011","PLACE","","","","","","","NOT_IDENTIFIABLE","peninsula|https://en.wikipedia.org/wiki/S%C3%B6dert%C3%B6rn","aka Tauren: the Sodertorn peninsula|Geonames: 59.16667, 18.21667","",""
"4ad8a8cf-5035-4a82-b459-a523dd07e5d7","Heimskringla - Ynglinga Saga.txt","the chill stallion of Signý’s man.","char-offset:29029","EVENT","","","","","","","","nickname","aka gallows (see footnote 63)","",""
"81173cd0-f4f8-4247-a0e6-8b00a291d7c7","Heimskringla - Ynglinga Saga.txt","Agni","char-offset:29082","PERSON","","","","","","","","king|https://snl.no/Svithjod","Son of Dagr","",""
"286230a3-3ce9-46dd-8ec8-b7e3f64f32be","Heimskringla - Ynglinga Saga.txt","Alrekr","char-offset:29133","PERSON","","","","","","","","king|https://snl.no/Svithjod","Son of Agni, brother of Eirikr","",""
"820ffb88-fbf3-4c01-8e7c-dabe9ec05c9c","Heimskringla - Ynglinga Saga.txt","Eiríkr","char-offset:29144","PERSON","","","","","","","","king|https://snl.no/Svithjod","Son of Agni, brother of Alrekr","",""
"e598b7e1-35ce-4763-9a2b-677821a1b6c6","Heimskringla - Ynglinga Saga.txt","It happened on one occasion that these two brothers were riding apart from other people with their best horses, and they rode out onto some fields and never came back. Then a search was made for them and they were both found [40] dead, both with their heads battered. They had no weapons but the horses’ bridles, and it is thought they must have killed each other with those.","char-offset:29409","EVENT","","","","","","","","death|kin-killing","death of Alrekr & Eirikr","",""
"95205acf-242f-44d6-8201-7847fc3afac8","Heimskringla - Ynglinga Saga.txt","Þjóðólfr","char-offset:29793","PERSON","","","","","","","","skald|reference","Court skald in southern Norway during the late 9th century ; writer of the Ynglingatal","",""
"f30b55f4-3596-443e-b1d6-f54cb6a09e1a","Heimskringla - Ynglinga Saga.txt","Alrekr","char-offset:29808","PERSON","","","","","","","","king|https://snl.no/Svithjod","Son of Agni, brother of Eirikr","",""
"e68261a8-40e9-4688-900f-0715139ff6d6","Heimskringla - Ynglinga Saga.txt","Eiríkr","char-offset:29845","PERSON","","","","","","","","king|https://snl.no/Svithjod","Son of Agni, brother of Alrekr","",""
"eb9080d6-9349-4941-b32b-5e97b62080ab","Heimskringla - Ynglinga Saga.txt","Dagr","char-offset:29912","PERSON","","","","","","","","king|https://snl.no/Svithjod","son of Dyggvi","",""
"921e5bb9-ad3f-4873-b946-b9a8a1d0bc7b","Heimskringla - Ynglinga Saga.txt","Alrekr","char-offset:30106","PERSON","","","","","","","","king|https://snl.no/Svithjod","Son of Agni, brother of Eirikr","",""
"4b51b31c-f090-4784-890f-20c67f6868c1","Heimskringla - Ynglinga Saga.txt","Svíþjóð","char-offset:30143","PLACE","http://sws.geonames.org/2661886","Sweden","","62.7925483465048","16.753693037543123","","VERIFIED","https://snl.no/Svithjod|kingdom","Kingdom in modern day Sweden, centered around Uppsala; homeland of the Sviar people","",""
"bf783f29-c967-4a27-89d5-4b55906ad545","Heimskringla - Ynglinga Saga.txt","Yngvi","char-offset:30157","PERSON","","","","","","","","king|https://snl.no/Svithjod","Son of Alrekr, Brother of Alfr","",""
"ec8cfdc0-caf0-48b3-8d48-4cff83f5fee5","Heimskringla - Ynglinga Saga.txt","Álfr","char-offset:30167","PERSON","","","","","","","","king|https://snl.no/Svithjod","Son of Alrekr, Brother of Yngvi","",""
"eca1943b-e034-4e83-b2bb-d4c13bfb45bf","Heimskringla - Ynglinga Saga.txt","Yngvi","char-offset:30173","PERSON","","","","","","","","king|https://snl.no/Svithjod","Son of Alrekr, Brother of Alfr","",""
"3f783daa-36fd-421b-b61c-ac7ae9347bb6","Heimskringla - Ynglinga Saga.txt","Álfr","char-offset:30392","PERSON","","","","","","","","king|https://snl.no/Svithjod","Son of Alrekr, Brother of Yngvi","",""
"6d0ef6ef-ba00-40ff-8dcd-cac392a67d40","Heimskringla - Ynglinga Saga.txt","Elfsi","char-offset:30474","PERSON","","","","","","","","nickname","nickname of King Alfr","",""
"8d74dc64-844c-4e10-970f-e9fe66e957d0","Heimskringla - Ynglinga Saga.txt","Dageiðr","char-offset:30549","PERSON","","","","","","","","female|https://en.wikipedia.org/wiki/Dagling","Mother of King Alfr (maybe also of King Yngvi?), daughter of King Dag the great of Norway","",""
"f83eea5b-011d-4f0a-834d-937551e888d0","Heimskringla - Ynglinga Saga.txt","Dagr inn ríki","char-offset:30575","PERSON","","","","","","","","king|https://en.wikipedia.org/wiki/Dagling","""the Great"" ; legendary king of the petty kingdom of Ringerike in modern day Norway (near lake Tyri)  ;  Father of Dageidr, Grandfather of King Alfr (and also of King Yngvi?)","",""
"98a711f1-e6ca-4017-aee3-9c347cd9eef7","Heimskringla - Ynglinga Saga.txt","Dǫglingar","char-offset:30616","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Dagling","legendary ruling dynasty/clan in the petty kingdom of Ringerike in modern day Norway (near lake Tyri)","",""
"a72ca3f8-3fe8-4f7d-a4aa-ee1f5fff18ed","Heimskringla - Ynglinga Saga.txt","Álfr","char-offset:30641","PERSON","","","","","","","","king|https://snl.no/Svithjod","Son of Alrekr, Brother of Yngvi","",""
"40aec392-31d6-4a1c-8997-ac9f294c9e31","Heimskringla - Ynglinga Saga.txt","Bera","char-offset:30664","PERSON","","","","","","","","queen|https://snl.no/Svithjod","Wife of King Alfr ;  sister-in-law to King Yngvi","",""
"efd69567-3213-4a84-9ade-f0b782023876","Heimskringla - Ynglinga Saga.txt","Yngvi Alreksson","char-offset:30733","PERSON","","","","","","","","king|https://snl.no/Svithjod","Son of Alrekr, Brother of Alfr","",""
"d2679ea4-aa9e-4153-891b-dd758ce76d41","Heimskringla - Ynglinga Saga.txt","Uppsalir","char-offset:30782","PLACE","http://sws.geonames.org/2712993","Gamla Uppsala","","59.89817","17.63386","","VERIFIED","city|https://en.wikipedia.org/wiki/Gamla_Uppsala|https://snl.no/Svithjod","Capital of the Kingdom of Svithjod, and of the Sviar people","",""
"6b36cf45-d6e6-4219-8e7d-df28535041c5","Heimskringla - Ynglinga Saga.txt","Álfr","char-offset:30885","PERSON","","","","","","","","king|https://snl.no/Svithjod","Son of Alrekr, Brother of Yngvi","",""
"04cc9029-68d4-4ea5-a0d3-76d8c8ce76f1","Heimskringla - Ynglinga Saga.txt","Bera","char-offset:30921","PERSON","","","","","","","","queen|https://snl.no/Svithjod","Wife of King Alfr ;  sister-in-law to King Yngvi","",""
"2520327b-79e2-425e-9206-c4723f3ca822","Heimskringla - Ynglinga Saga.txt","Yngvi","char-offset:30967","PERSON","","","","","","","","king|https://snl.no/Svithjod","Son of Alrekr, Brother of Alfr","",""
"5f049947-1fd9-4c29-86d4-6508da8c023d","Heimskringla - Ynglinga Saga.txt","Álfr","char-offset:30991","PERSON","","","","","","","","king|https://snl.no/Svithjod","Son of Alrekr, Brother of Yngvi","",""
"582d79ad-283d-4e37-82cf-e5f6a1a72b5f","Heimskringla - Ynglinga Saga.txt","Yngvi","char-offset:31154","PERSON","","","","","","","","king|https://snl.no/Svithjod","Son of Alrekr, Brother of Alfr","",""
"b0b87aa8-2780-42e7-b569-7f1826c54666","Heimskringla - Ynglinga Saga.txt","Álfr","char-offset:31172","PERSON","","","","","","","","king|https://snl.no/Svithjod","Son of Alrekr, Brother of Yngvi","",""
"6c18faf1-1330-4353-81d5-3721538956f8","Heimskringla - Ynglinga Saga.txt","Álfr","char-offset:31240","PERSON","","","","","","","","king|https://snl.no/Svithjod","Son of Alrekr, Brother of Yngvi","",""
"fa62af5d-2b26-4531-88ca-36f620bb95a0","Heimskringla - Ynglinga Saga.txt","Yngvi","char-offset:31269","PERSON","","","","","","","","king|https://snl.no/Svithjod","Son of Alrekr, Brother of Alfr","",""
"95981d6b-cd31-4014-8e02-50c1c2bdb9c9","Heimskringla - Ynglinga Saga.txt","Bera","char-offset:31279","PERSON","","","","","","","","queen|https://snl.no/Svithjod","Wife of King Alfr ;  sister-in-law to King Yngvi","",""
"785a058c-b9a9-4c58-a2ac-22dc04f86590","Heimskringla - Ynglinga Saga.txt","Yngvi","char-offset:31337","PERSON","","","","","","","","king|https://snl.no/Svithjod","Son of Alrekr, Brother of Alfr","",""
"5f11b63e-9c71-40fd-ad27-9831b703f1aa","Heimskringla - Ynglinga Saga.txt","King Álfr went to the high seat, drew a sword from under his cloak and thrust it through his brother Yngvi. Yngvi jumped up and drew his sword and struck Álfr his death-blow, and they both fell dead on the floor.","char-offset:31435","EVENT","","","","","","","","death|kin-killing|conflict","deaths of Kings Alfr & Yngvi","",""
"4dc0af35-ccad-4d83-a262-5fa494135604","Heimskringla - Ynglinga Saga.txt","Álfr","char-offset:31440","PERSON","","","","","","","","king|https://snl.no/Svithjod","Son of Alrekr, Brother of Yngvi","",""
"3cd6945b-b305-45ac-aa82-95acb3501a7d","Heimskringla - Ynglinga Saga.txt","Yngvi","char-offset:31536","PERSON","","","","","","","","king|https://snl.no/Svithjod","Son of Alrekr, Brother of Alfr","",""
"0f3c5e8a-6f08-4ac7-bc20-f8bdca71a6fc","Heimskringla - Ynglinga Saga.txt","Yngvi","char-offset:31543","PERSON","","","","","","","","king|https://snl.no/Svithjod","Son of Alrekr, Brother of Alfr","",""
"501be102-612f-4028-84c7-f1fbc27e988b","Heimskringla - Ynglinga Saga.txt","Álfr","char-offset:31589","PERSON","","","","","","","","king|https://snl.no/Svithjod","Son of Alrekr, Brother of Yngvi","",""
"873f46cc-7d23-4ec3-9126-fb25207f240e","Heimskringla - Ynglinga Saga.txt","Álfr","char-offset:31648","PERSON","","","","","","","","king|https://snl.no/Svithjod","Son of Alrekr, Brother of Yngvi","",""
"8f7b282f-0e42-4dc5-bae1-e9d312d7bd62","Heimskringla - Ynglinga Saga.txt","Yngvi","char-offset:31657","PERSON","","","","","","","","king|https://snl.no/Svithjod","Son of Alrekr, Brother of Alfr","",""
"5bd0205b-ea2e-461b-8bee-f956465562dd","Heimskringla - Ynglinga Saga.txt","Fýrisvellir","char-offset:31696","PLACE","","","","","","","UNVERIFIED","https://en.wikipedia.org/wiki/Fyrisvellir|plain","aka Fyrisvellir, Fyris Wolds or Fyrisvallarna ; a marshy plain (vellir) south of Gamla Uppsala where travellers had to leave the ships on the river Fyris (Fyrisån) and walk to the Temple at Uppsala and the hall of the Swedish king.|Geonames :  59.83615, 17.66803","",""
