AKK	ENG	Frequency
⸢za⸣-ḫa-⸢lu⸣- u	of z aḫalû- silver	1
50	fifty	1
DINGIR-ú-ti- šú	of his divinity	1
šu-bat	seat	1
⸢BÁRA⸣ MAḪ -⸢ḫu⸣	th rone-dai s	1
KÁ DINGIR RA ⸢KI⸣	Babylon	1
d ⸢asal lú -ḫi	of As allu ḫi	1
⸢URU	cit y	1
šul-me	peaceful	1
ú-ru-uḫ	road	1
a-lak	going	1
UDU NÍTA MEŠ	sheep	1
ú-še -piš	ma de	1
ka-bat-⸢ti⸣	mood	1
d DI KU₅	Mandānu	1
d ⸢é⸣-a	Ea	1
d be-let-KÁ DINGIR RA KI	Lady of Babylon	1
d GAŠAN-MU	Bēltīya	1
be-lum	Bēl	1
šá-ma-⸢mi⸣	of heaven s	1
BÁRA MEŠ-šú	its daises	1
ud-diš	I renovated	1
ú-šak-⸢lil⸣	completed	1
é-sag-íl	Esagil	1
KÁ DINGIR RA KI	Babylon	1
é-⸢ḫur-sag⸣-gal-kur-kur-ra	ggalkurkurra Eḫ ursa	1
LUGAL	king	6
d UTU	Šamaš	5
É	temple	4
d 30	Sîn	4
ina	in	3
u	and	3
a-na	to	3
LÚ KÚR MEŠ-ia	my enemies	2
d a-a	Aya	2
ŠÚ	of world	2
ù	and	2
ša	who	2
KUR aš-šur KI	of Assyria	2
d nin-gal	Ningal	2
la	without	2
šu-a-tu	that	2
šal-⸢me⸣	favorable	1
KUR-i	from mountains	1
NA₄	stone	1
NA₄ pi-i-li	limestone	1
ina	with	1
še-me-e	propitious	1
u₄-me	day	1
ina	In	1
ITI	month	1
ṣe-er	upon	1
mu-⸢šab⸣	residenc e	1
a-na	as	1
URU	of city	1
qé-reb MURUB₄	citadel	1
⸢ḫi⸣-šiḫ-ti	were needed	1
dan-ni	strong	1
tam-le-e	terrace	1
ṭa-a-ba	sweet	1
mim-ma	whatever	1
e-re-es-si-na	fragrance	1
šá	whose	1
GIŠ ŠUR MÌN	of cypress	1
GIŠ IG MEŠ	doors	1
ú-šat-⸢ri⸣- ṣa	I roof ed it	1
MAḪ MEŠ	magnificent	1
GIŠ EREN	cedar	1
GIŠ ÙR MEŠ	beams	1
ú-na-a-ti	utensils	1
ú-šak-lil	completed	1
ar-ṣip	I built	1
NINA KI	Nineveh	1
a-na	in	1
šu-a-tú	that	1
⸢ad⸣-di	I laid	1
uš-ši-šú	its foundations	1
si-ḫir-ti-šú	its entirety	1
SIG₅ MEŠ-šú	good things for him	1
šá	of	1
DINGIR MEŠ	of gods	1
ṣe- ḫe-ri-šú	his you th	1
ul-tu	from	1
rap-šú	fine	1
lìb-bu	of intellect	1
i-du-ú	knows	1
ka-la-ma	all	1
diš-ta-ri	goddesses	1
pa-laḫ	to revere	1
ud-du-⸢uš⸣	renew	1
áš-ru	humble	1
na-aʾ-du	pious	1
NUN	prince	1
URI KI	Akkad	1
KUR EME GI₇	of Sumer	1
KÁ DINGIR RA KI	of Babylon	1
GÌR NÍTA	governor	1
⸢LUGAL⸣	ng ki	1
ša	whom	1
ba-nu-ú	constructed who	1
d 30⸣	of S în	1
ku-um-⸢mu	cella	1
šá	whether	1
m AN ŠÁR-ŠEŠ-SUM NA	Esarhaddon	1
a-na- ku	I	1
e-pu-⸢šú⸣	he did bui ld	1
la	not	1
be-lu-ti-šú-nu	their lordly	1
maš-tak	living quarters	1
ša⸣	which	1
e-⸢pu-šu-ma⸣	m a de	1
d aš-⸢šur⸣	of Aššur	1
d nin-⸢gal⸣	Ninga l	1
d 30	of Sîn	1
ṣa-lam	images	1
⸢LUGAL⸣	ki ng	1
m d 30-ŠEŠ MEŠ-SU	of Sennacherib	1
DUMU	son	1
mu-šak-⸢li⸣- il	who complet ed	1
šaḫ-tu	respectful	1
É	for temple	1
ag-mu-ra	br ought to end	1
KÙ BABBAR	silver	1
DUMU MEŠ-e- a	my descendants	1
e-nu-ma	when	1
i-nam-⸢bu⸣- u	na me	1
UN MEŠ	people	1
KUR	land	1
be -⸢lut⸣	rul e	1
ut-tu-šu-ú-ma	select	1
šá	whom	1
LUGAL MEŠ	of kings	1
ša-ti-na	these	1
u₄-me	days	1
EGIR	future	1
a-na	In	1
la-áš-pur	govern	1
la-be-el	I may rule	1
i-qab-bu-u	wishes	1
⸢lìb⸣- bi	hea rt	1
e-ma	wherever	1
eš-re-e-ti	shrines	1
i-lab -⸢bi-ra⸣-ma	become ol d	1
ki-šit-ti	triumph	1
⸢šu⸣-mì	my name	1
na-par-ka-a	ceasing	1
ITI-šam- ma	mont hly	1
li-ter	return	1
áš-ri-šú	its place	1
liš-ṭur	write	1
šu-me-šú	his name	1
it-ti	with	1
BAL-qí	make	1
en-na-⸢ḫa⸣	dilapidated	1
UDU SISKUR	offering	1
lip-šu-uš	anoint	1
Ì GIŠ	with oil	1
li-mur-ma	read	1
MU-ia	my name	1
MU ⸢SAR⸣-ú ši-ṭir	inscript ion	1
lu-ud-diš	renovate	1
an-ḫu-us-si-na	dilapidated section	1
li-⸢šá -zi-zu⸣-ni-ma	to stand over	1
li-i-ti	victory	1
⸢KÙ⸣ GI	go ld	1
EN MEŠ	lords	1
e-lat	at height	1
ta-mar-ti	appearance	1
mi-gi⸣- ir	favor ite	1
⸢LUGAL	king	1
m ⸢AN⸣ ŠÁR-⸢ŠEŠ⸣-SUM NA	Esarhaddon	1
ia-a-ti	me	1
GAL MEŠ	great	1
a-na šat-ti	Thereupon	1
ITI ⸢BÁRA	Nisannu	1
na-par-ka-⸢a⸣	ceasing	1
ITI-šam-ma	monthly	1
⸢GAL⸣ MEŠ	great	1
DINGIR MEŠ	gods	1
ši-pir-šú	its construction	1
liq-bu-u	order	1
ú-⸢šak-li-lu	I had completed	1
ul-tu	When	1
AN-e	of heaven	1
it-tu	omen	1
ga-re- e-ia	my foes	1
li-tap-pa-lu	discuss	1
li-šam-qí-tu	cut down	1
lis-ki-pu	flatten	1
a-a-bé-e-a	my enemies	1
⸢li⸣-né-ru	May they kill	1
la šu-un-né-e	immutable	1
pi-i- šú-nu	their command	1
i-na	by	1
a-ḫa-meš	with one another	1
na-an-na-bi	of progeny	1
da-mì-iq-tu	good	1
šum-⸢dul⸣	incr ease	1
pe-er-ʾi	of offspring	1
šu-muḫ	abundance	1
lit-tu-ti	extreme old age	1
ka-šid	reaching	1
u₄-me	of days	1
a-rak	lengthening	1
ša	concerning	1
m aš-šur-ŠEŠ-SUM NA	Esarhaddon	1
DINGIR ME	of gods	3
MAN	king	3
u	and	3
nap-ta-nu	meals	2
BÁRA	shrine	2
GAL MEŠ	great	2
KUR AN ŠÁR KI	of Assyria	2
EN	lord	2
d uraš	Uraš	2
ú-kin	he established	2
qé-reb	inside	1
dil-bat KI	Dilbat	1
šu-nu-te₉-e-ma	its	1
šu-bat	abode	1
d nin-é-⸢gal⸣	Ninegal	1
uš-šiš	renovated	1
áš-ri el-lu	holy	1
a-gur-ru	baked bricks	1
pi-ti-iq	craft	1
d báḫar	Baḫar of	1
eš-šiš	anew	1
d uraš	of Uraš	1
SIPA	shepherd	1
šá	which	1
é-i-bí- d a-num	E-ibbi-Anum	1
ṣal-mat SAG DU	of black-headed	1
SUḪUŠ	foundation	1
m ⸢AN⸣ ŠÁR-DÙ-A	of Ashurbanipal	1
DUMU	son	1
mu-ud-diš	who renovated	1
m AN ŠAR₄-NIR GÁL-DINGIR ME	Aššur-etel-ilāni	1
EN-šú	his lord	1
GAL-u	great	1
ra-aš-bu	worthy of honor	1
é-i-bí- d a-num	of E-ibbi-Anum	1
GAL ME	great	1
KAL SAG	foremost	1
MAḪ	exalted	1
ib-ni-ma	He built	1
⸢a-na⸣	for	1
PÚ	of well	1
u₄-mi-šam	every day	1
li-ri-ik	long	1
li-iq-bu-u	May they say	1
mi-gir-šú-un	their favorite	1
m AN ŠÁR-NIR GÁL-DINGIR ME*	Aššur-etel-ilāni	1
SIG₅-tim	good things	1
MU MEŠ	this	1
MU* ME	that	1
É	temple	1
⸢qé-reb⸣	in	1
a-ši-bu	who dwell	1
d nin-é-gal	Ninegal	1
d AMAR UTU	Marduk	1
d AG	Nabû	1
ana	to	1
uš-taḫ-ma-ṭu	should be brought in good time	1
KI-šú	its position	1
a-na	for	1
A ⸢MEŠ⸣	water	1
ana	for	1
ub-bi-ib-ma	He cleaned	1
ÍD BURANUN	Euphrates	1
ÍD IDIGNA	Tigris	1
GIM	as	1
PÚ	well	1
zu-mur	entire	1
u₄-me	time	1
du-ur	all	1
BALA-šú	his reign	1
la-bi-ri-im-ma	in ancient times	1
ki-i	just as	1
a-na	For	1
pa-aṭ	border	3
a-di	as far as	3
MAN	king	3
šá	that	2
a-na	in	2
iš-tu	from	2
URUDU	of copper	2
nam-ri	shining	2
ù	and	2
GAL MEŠ	large	2
šá	which	2
d aš-šur	of Aššur	2
ina	by	2
GIŠ EREN	cedar	2
ša	which	2
KUR ELAM MA KI	of Elam	2
šá	on	2
LÚ šu-ut	who	1
SAG MEŠ-šu	eunuchs of his	1
i-bí-lu-ma	ruled	1
mit-ḫa-riš	all together	1
NI TUK KI	of Dilmun	1
si-ma -a-ti	representa tions	1
ÍD mar-ra-te	of sea	1
GÚ†	shore	1
KUR É- m ia-ki-ni	Bīt-Yakīn	1
ba-šu-ú	there is	1
mal	as much as	1
KUR kal-di	of Chaldea	1
gi-mir	all	1
šap-liš	below	1
ù†	and	1
LÚ EN NAM MEŠ	provincial governors	1
e-mid-su-nu-ti	imposed	1
UGU-šú-nu	over them	1
URU	city	1
GIŠ mu-suk-kan-ni	musukkannu-wood	1
GIŠ TÚG	boxwood	1
GIŠ ESI	ebony	1
AM SI	elephant	1
ZÚ	of ivory	1
É GAL	palace	1
iz-ku-ra	named	1
URU BÀD- m LUGAL-GIN	Dūr-Šarrukīn	1
DÙ-uš-ma	he built	1
NINA ⸢KI⸣	Nineveh	1
iš-tak-ka-nu-ma	set	1
e-le-nu	upstream	1
KUR mu-uṣ-ri	of Mount Muṣri	1
GÌR II	foot	1
i-na	at	1
ṭè-em DINGIR-ma	divine will	1
ki-i	in accordance with	1
u₄-me-šú-ma	At that time	1
ina	upon	1
be-lu-ti-šú	of his lordship	1
ni-ir	yoke	1
e-liš	above	1
URU bu-bé-e	Bubê	1
KUR kár-dun-ía-áš	Karduniaš	1
i-na	with	1
KUR mu-ṣu-ri	of Egypt	1
šá-lam d UTU-ši	Western	1
tam-tim	of Sea	1
MURUB₄	middle	1
KUR ia-ad-na-na	Yadnana	1
d MES	Marduk	1
d AG	Nabû	1
tu-kul-ti	support	1
ša	who	1
KUR	land	1
LUGAL	king	1
URI KI	Akkad	1
⸢EME⸣ GI₇	of Sumer	1
KUR	of land	1
KÁ DINGIR RA KI	of Babylon	1
GÌR NÍTA	governor	1
KUR aš-šur KI	of Assyria	1
kiš-šá-ti	world of	1
m LUGAL-GI NA	of Sargon	1
KUR mu-uš-ki	Musku	1
MAR TU KI	Amurru	1
mi-ṣir	border	1
na-gab	all	1
URU DU₆†- d ḫum-ba	Tīl-Ḫumba	1
GIŠ dup-ra-ni	daprānu-juniper	1
URU dun-ni- d UTU	Dunni-Šamaš	1
ÍD uq-né-e	Uqnû	1
ÍD su†-rap-pi	Surappu	1
ÍD IDIGNA	Tigris	1
a-aḫ	beside	1
a-ši-ib	who live	1
LÚ a-ri-me†	Arameans	1
i-te-e	border	1
DAGAL-tim	wide	1
KUR ra-a-še	Rāši	1
el-li-pí KUR	Ellipi	1
KUR bi-ik-ni	of Mount Bikni	1
ru-qu-ti	distant	1
KUR ma-da-a-a	Medes	1
gu-ti-um KI	Gutium of	1
nap-ḫar	all	1
si-ḫir-ti-šá	its entirety	1
KUR ḫat-ti	Ḫatti	1
GIŠ ŠUR MÌN	cypress	1
LUGAL-ti-šú	his royal	1
GIŠ† ŠIM LI	juniper	1
šá	of	1
ú-šá-aṣ-bi-ta	he had hold	1
šá-a-ri	directions	1
er-bet-ti	four	1
MAḪ MEŠ	magnificent	1
ib-ni-ma	He fashioned	1
nak-liš	skillfully	1
eš-qí	massive	1
KUR-i	mountain	1
NA₄	stone	1
šad-di	mountain	1
as-kup-pi	slabs	1
UDU MEŠ	sheep	1
KÁ MEŠ-šin	for their gates	1
e-mid	he positioned	1
ku-lul	cornice	1
GIŠ dáp-pi	cross-beams	1
ú-kin-ma	he installed	1
pirig-gal-le-e	lion colossi	1
UGU	upon	1
KUR ḫa-ma-ni	of Mount Amanus	1
SI GAR-šin	their door bolt	1
NA₄ ⸢pi⸣-i-⸢li⸣	limestone	1
ku-bur-šú-un	diameter	1
a-di	to	1
⸢É⸣ GAL ⸢MEŠ⸣	palatial halls	1
šá-ti-na	these	1
i- na ⸢qé⸣-reb	inside	1
LÚ ⸢ùr†⸣-ra-ku-ti	of sculptor	1
⸢ši-pir⸣	craft	1
ik-šu-du-ma	he had conquered	1
e⸣-mu-uq	strength	1
⸢ina	by	1
šil-la-an	west	1
ṣi-taš	east	1
da-ád-me	settlements	1
ma-ti-tan	of every land	1
da-⸢ád⸣-me†	of settlements	1
a-na tab†-ra-a-ti	an object of wonder	1
ú-šá-lik	He made	1
ú-šá-as-ḫi-ra	surrounded	1
a-sur-ru-šin	their lower courses	1
ṣe†-ru†-uš-šin	upon	1
ib-šim-ma	He depicted	1
ki-šit-ti qa-ti-šu	that he had conquered	1
bi-ib-lat	product	1
NINDA TA ÀM	nindanu	1
⸢ù⸣	and	1
GIŠ ŠUR MÌN	of cypress	1
KUR ḫat-ti	Hittite	1
É GAL	of palace	1
tam-šil	replica	1
É ⸢ap⸣-pa-a-ti	portico	1
né-reb-⸢šin⸣	in their entrance	1
ú-rat-ta-a	installed	1
ú-rak-kis-ma	He bound	1
me-⸢se⸣-er	band	1
GIŠ mu†-suk-kan-ni	musukkannu-wood	1
GIŠ IG MEŠ	doors	1
li-šá-an	language	1
e-li†-šin ú-šat-ri-ṣa	he roofed them	1
GIŠ EREN	of cedar	1
GIŠ ÙR MEŠ	beams	1
ib-ni-ma	He built	1
qer-bu-uš-šú	inside it	1
iš- tak -⸢ka†⸣- na	He pl ac ed	1
mu-šab	residence	1
a-na	to	1
GIŠ bu-uṭ-ni	terebinth	1
ina	in	1
KUR MAR TU KI	of Amurru	1
1	one	1
mal-tak-ti	full	1
ša	whose	1
šu-ta-ḫu-te	matching	1
GIŠ tim-me	columns	1
4	four	1
nam-ri-ir-ri	radiance	1
ma-lu-ú	filled	1
ip-pat-qu-ma	were cast	1
d nin-á-gal	of Ninagal	1
ši-pir	craft	1
GUN	talents	1
É	bīt	1
1 ŠÁR GÉŠ U 6 UŠ 50 ÀM	4 610	1
šu-ut	that	1
tu-ʾa-a-me	twin	1
UR MAḪ MEŠ	lion colossi	1
8	Eight	1
KÁ ⸢MEŠ⸣-šin	their gates	1
mé-eḫ-ret	in front of	1
ú-še-pi-šá	He had built	1
i-šá-as-su-šú	is called	1
ḫi-la-a-ni	ḫilāni	1
É GAL	Palace	1
_lugal	_king	6
zimbir ki	Sippar	3
a-na-ku	I—	3
a-na	to	3
u3	and	3
ha-am-mu-ra-pi2	Hammurapi	3
d utu	of Šamaš	3
szi-ir	well-being	2
d marduk	Marduk	2
t a-ba	pleasing	2
ma-tim	of nation	2
ba-ni	builder	2
sza	whose	2
ep-sza-tu-szu	deeds	2
lu	truly	2
re-szi-szu	its top	1
u3-um-mi-su2	I set next to it	1
babila2 ki	of Babylon	1
ar-ba-im	four	1
ki-ib-ra-tim	of world quarters	1
_bad3	_wall	1
sza	of	1
in	with	1
szu-ul-mi-im	safe	1
u3-ul-li	I raised	1
kar	harbor	1
ah-re-a-am-ma	I dug	1
e-pe-ri	earth	1
lu	indeed	1
ki-ma	like	1
i7 buranun	Euphrates	1
_sa-tu_-im	mountain	1
ra-bi-im	great	1
ap-pa-ra-am	marsh	1
usz-ta-as2-hi-ir-szu	I made it be surrounded	1
e-pu-us2-su-um	I build for him	1
s i-a-tim	of old	1
ra-bi-isz	grand manner	1
be-li2-ia	my lord	1
d utu	Šamaš	1
a-na	for	1
ib-ni-u3	had built	1
la	no	1
_lugal_-ri2	kings	1
in	among	1
_u4_-um	days	1
babila2 ki	Babylon	1
isz-tu	from	1
sza	which	1
d marduk	of Marduk	1
na-ra-am	beloved	1
mi-gi4-ir	favored one	1
u3-sze-szi-ib	I made to inhabit	1
da-ri2-a-tim	forever	1
ne-eh-tim	peaceful	1
szu-ba-at	residences	1
da-num2	mighty	1
u3	and	2
_lugal	_king	2
ib-ni	he built	1
ar-ba-im	four	1
_dingir	_god	1
ma-ti-szu	of his country	1
da-num2	mighty	1
uri5 ki	of Ur	1
ki-ib-ra-tim	of world quarters	1
i3-nu	when	1
bi2-ru-tam2	embankment	1
ma-at	countries	1
ki-masz ki	of Kimaš	1
hu-ur-tim ki	Hurtim	1
u3-ha-li-qu2-na	he obliterated	1
hi-ri-tam2	ditch	1
isz-ku-un	he created	1
d szul-gi	Šulgi	1
u3	and	14
d utu	Šamaš	7
_lugal	_king	6
sza	which	5
d a-a	Aya	5
e2-babbar	Ebabbar	4
ki-ma	like	3
in	with	3
sa-am-su-i-lu-na	Samsu-iluna	3
_bad3	_wall	3
d utu	of Šamaš	3
a-na	to	3
a-na	into	3
zimbir ki	Sippar	2
qi2-bi-it	command	2
szu-a-ti	that	2
d marduk	Marduk	2
a-na	for	2
d iszkur	Adda	2
zimbir ki	of Sippar	2
d en-lil2	Enlil	2
re-sza-tim	joy	2
sza-at-tim	year	2
el-le-tim	sacred	2
szu-ub-ti-szu-nu	their residence	2
in	in	2
re-szi-sza	its head	2
ar-ba-im	four	2
ba-la-t am	life	2
sza	of	2
lu	indeed	2
_kalam	_country	2
szu-me-ri-im	of Sumer	1
isz-ti-a-at	one	1
li-ib-bu	within	1
i-ze2-ru-ni-in-ni	had become hostile to me	1
ak-ka-di-im	Akkad	1
za-i-ri-ia	of hostile to me	1
ma-at	of land	1
isz-tu	Since	1
na-ap-ha-ar	totality	1
u4-um	day	1
s i-a-tim	distant	1
isz-tu	when	1
i3-nu-szu	At that time	1
a-di	times	1
u2-sze-szi-ib	I to dwell	1
lu	made	1
_iri-iri	_cities	1
qi2-bi-ti-ia	my command	1
a-na	under	1
na-ap-ha-ar	whole	1
as-su-uh2	I tore out	1
in	from	1
le-em-nim	evil ones	1
a-ia-bi	of enemies	1
_suhusz	_foundations	1
8 disz -szu	8	1
u2-te-er	I turned	1
gesz tukul	weapons	1
kar-mi	ruins	1
_du6-du6	_mounds	1
a-du-uk	I slaughtered	1
id-di-isz-szum	he gave to him	1
is-si-a-ni-ma	called	1
e-pe2-sza-am	to built	1
ul-la-a-am	to raise up	1
sza-me-e	heavens	1
s i-ra-am	lofty	1
gi-gu-na-szu	high terrace	1
_u6-nir	_ziggurrat s	1
tu-ur-ra-am	to return	1
asz-ri-szu	its previous condition	1
_bad3_-szu	its wall	1
e-re-ba	to let enter	1
ip-pa-al-su2-ma	looked	1
dam-qu2-tim	excellent	1
bu-ni-szu	his features	1
a-na	at	1
ma-ta2-tim	lands	1
i3-li2	gods	1
ra-bi-um	great	1
be-lum	lord	1
hi-di-a-tim	rejoicing	1
pi2-szu	his utterance	1
ha-di-isz	gladly	1
it-ta-asz-ka-an-szum	having been established for him—	1
u2-wa-e-ra-an-ni	gave me	1
te-er-tam	order	1
ia-ti	me	1
qa2-ti-szu	of his hand	1
e2-babbar	of Ebabbar	1
li-pi2-it	creation	1
szar-ra-am	king	1
hi-du-tim	joyfylly	1
la	cannot	1
i-szi-mu	had decreed	1
ra-bi-a-tim	great	1
szi-ma-tim	destinies	1
szul	_youthful	1
_ur-sag	hero	1
i3-nu-szu	at that time	1
iq-bi-u3	commanded	1
ut-ta-ak-ka-ru	altered	1
_sig4	_brickwork	1
ki-ib-ra-at	of quarters	1
ib-ba-ni-u3	had been constructed	1
me-te-lu-tam	dominion	1
szar-ru-ti-szu	his kingship	1
re-esz	head	1
mu-ul-li	one raises	1
szu2-a-ti	this	1
a-na	For	1
szum-szu	its name	1
du-un-nam	power	1
isz-ru-uk-szum	has given	1
li-ib-bi-im	of heart	1
szu-u2	That	1
asz-ku-un	I executed	1
e-pu-usz	I did	1
t a-bu	was pleasing	1
d utu	to Šamaš	1
u2-te-er	I returned	1
da-mi-iq-tam	favorable	1
t u2-ub	happiness	1
da-ra-a-am	everlasting	1
a-na	To	1
da-an-nam	strong	1
a-na	as	1
e-pe2-sza-am	exercise	1
da-ar	forever	1
ki-ib-ra-at	quarters	1
be-lu-ut	rule over	1
na-ki-ri	enemies	1
ma-asz-ka-asz	slays	1
gesz tukul	_weapon	1
szar-ru-tam	kingship	1
_kalam	_land	1
mu-ki-in-na-at	that makes secure	1
mi-sza-ri-im	of justice	1
_gidri	_scepter	1
i-szu-u2	has	1
la	none	1
sza-ni-nam	rival	1
d lamma_-szu	its guardian genius	1
u2-sze-ri-ib	I caused to enter	1
in	among	1
da-num2	mighty	1
a-na-ku	I—	1
ma-ag-ra-at	find favor	1
it-ti	with	1
qi2-bi2-su2	decrees	1
sza	whose	1
qi2-isz-ti-szu	his gift	1
babila2 ki	of Babylon	1
na-ra-am	beloved	1
in	by	1
i-pu-szu-szum-ma	build for him	1
la	not	1
d utu	by Šamaš	1
im-gu-ru-ma	had been favored	1
ma-am-ma-an la	no	1
mah-ra	former	1
_lugal	_kings	1
in	at	1
ti-bu-ut	levy	1
hi-du-tim	rejoicing	1
u2-ul-li	I raised up	1
i-na	in	1
u2-ul-li	I raised	1
sza-me-e	heaven	1
s i-ra-am	exalted	1
gi-gu-na-szu-	their high terrace	1
_u6-nir	_ziggurrat	1
u2-ud-di-isz	I renovated	1
ra-bi-im	great	1
um-ma-an	of army	1
_sa-tu_-im	mountain	1
al-bi-in	I formed	1
_sig4_-szu	its bricks	1
ma-ha-su2	his cult	1
s i-a-tim	ancient	1
_iri	_city	1
li-ib-bu	middle	1
ma-ti-ia-ma	of my land	1
i3-nu	When	1
LUGAL	king	10
é-zi-da	Ezida	7
ù	and	7
ša	of	4
É	house	4
IBILA	heir	4
d AG	Nabû	3
ki-i-ni	true	3
é-sag-íl	Esagil	3
a-na	to	2
pi-i-ka	your mouth	2
qí-bi-ti-ka	your command	2
d e₄-ru₆-ú-a	of Erua	2
i-lit-ti	offspring	2
reš-tu-ú	firstborn	2
é-sag-íl	of Esagil	2
E KI	of Babylon	2
šar-rat	queen	2
m an-ti-ʾu-ku-us	Antiochus	2
m si-lu-uk-ku	Seleucus	2
KUR KUR	of lands	2
DUMU-šú	his son	2
SAG KAL	supreme	1
pa-ti-qát	who forms	1
ṣi-i-ri	supreme	1
IGI GÁL LA	wisest	1
DINGIR MEŠ	of gods	1
muš-tar-ḫu	proud one	1
ša	who	1
a-na	of	1
ta-na-da-a-ti	praise	1
šit-ku-nu	is worthy	1
IBILA	son	1
šar-ra-at	queen	1
d AMAR UTU	Marduk	1
nab-ni-ti	living creatures	1
bar-sìp KI	Borsippa	1
ma-a-ti	of land	1
ú-šu-uz-zu	triumphant	1
na-ki-ri	enemies	1
UGU	over	1
er-ni-it-ti-ía	of my successes	1
ka-šá-du	achievement	1
a-a-bi-ía	of my foe	1
šu-um-qu-ut	downfall	1
ḫa-diš	favorably	1
qí-bit-su	command	1
la in-nen-nu-ú	unalterable	1
ša	whose	1
ṣi-ir-ti	supreme	1
i-na	At	1
nap-li-is-ma	look upon me	1
ad-de-e	I laid	1
qé-reb	in	1
LUGAL-ú-tu	rule	1
a-na-ku	I	1
ina	with	1
KUR ḫa-at-tim	Hatti	1
ina	in	1
SIG₄ ḪI A	bricks	1
e-pé-eš₁₅	build	1
i-nu-ma	When	1
li-iš-šá-kin	be established	1
el-le-ti	pure	1
LÚ ma-ak-ka-du-na-a-a	of Macedonians	1
SAG KAL	foremost	1
é-sag-íl	for Esagil	1
za-ni-in	provider	1
ŠÁR	of world	1
dan-nu	mighty	1
ŠU-MIN-ía	my hands	1
i-na	using	1
šá	which	1
ina	In	1
d AG	of Nabû	1
É	temple	1
uš-šu	foundations	1
MU 43 KAM	year 43	1
UD 20 KAM	twentieth day	1
ITI ŠE	Addaru	1
ub-bi-il	I brought	1
Ì GIŠ	oil	1
uš-šu	of foundations	1
na-de-e	laying	1
a-na	for	1
ub-lam-ma	I decided	1
al-bi-in-ma	I molded	1
ru-uš-ti	finest	1
li-i-ti	victory	1
MU AN NA MEŠ	years	1
mi-šá-ri	just	1
du-un-qí-ía	my good fortune	1
GIŠ GU ZA-ú-a	my throne	1
li-il-bi-ir	lengthy	1
pa-lu-ú-a	my reign	1
i-na	on	1
GIŠ DA-ka	your tablet	1
ṣi-i-ri	exalted	1
mu-kin	preserves	1
pal-lu-uk-ku	boundary	1
AN-e	of heaven	1
u	and	1
KI-tim	earth	1
i-na	In	1
el-li	pure	1
liš-tak-ka-nu	be constantly established	1
KUR KUR MEŠ	lands	1
MU AN NA-ti-ía	my years	1
TA	from	1
ṣi-it	setting	1
d UTU-ši	of sun	1
a-di	to	1
e-re-eb	rising	1
lik-šu-du	I conquer	1
ŠU-MIN-a-a	my hands	1
man-da-at-ti-ši-nu	their tribute	1
lu-us-ni-iq-ma	inventory	1
SIG₅-tì	good fortune	1
šuk-lu-lu	perfect	1
e-re-bi-ka	your entry	1
é-zi-da	to Ezida	1
a-na	upon	1
li-kun	be secure	1
li-mi-da	many	1
pa-le-e	reign	1
ḫi-rat-su	his consort	1
lu-bi-il	I bring	1
bu-a-ri	prosperous	1
ṭu-ub	of happiness	1
še-bé-e	full enjoyment	1
lit-tu-tu	of great old age	1
lu	may	1
ši-ri-ik-ti	gift	1
LUGAL-ú-ti	for kingship	1
šá	of	1
i-na	in	1
si-lu-uk-ku	Seleucus	1
a-na da-ra-a-ti	forever	1
DUMU	Son	1
ru-bé-e	of prince	1
bu-kúr	son	1
u₄-mi-ía	my days	1
i-na	at	1
li-ri-ku	be long	1
uš-tam-sa-ku	be annulled	1
la	cannot	1
ša	which	1
kit-ti	true	1
man-ti-ʾu-ku-us	of Antiochus	1
e-re-bi-ka	you enter	1
d asar-ri	of Marduk	1
ri-šá-a-tú	jubilation	1
ḫi-da-a-tú	rejoicing	1
i-na	with	1
d a-nu-ti-ka	of your supreme divinity	1
a-na	when	1
f as-ta-ar-ta-ni-ik-ku	Stratonike	1
GAL-ú	great	1
u-sa-sa3-ku -ni#	shall remove	1
REC169	battles	1
da-num2	mighty	1
LUGAL	king	1
ki-ib-ra- tim	of world quarters	1
ar-ba-im	four	1
ša-ir	victor	1
1 u@c la2 1 aš	nine	1
in	during	1
su4 -a	this	1
MU	year	1
1 aš	one	1
a-na	to	1
d en-lil2	Enlil	1
A MU RU	he dedicated	1
ša	who	1
DUB	inscription	1
na-ra-am- d suen#	Narām-Sîn	1
in	in	3
ti-a-am-tim	Sea	2
u3	and	2
d en-lil2	Enlil	2
da-num2	mighty	2
d na-ra-am- d suen	Naram-Sin	2
d inanna	of Ištar	1
zabala ki	Zabala	1
i3-nu	When	1
ki-ib-ra-tum	world quarters	1
_e2	_of temple	1
a-li2-tim	Upper	1
ba-dim2	builder	1
ar-ba-um	four	1
isz-ti-ni-isz	together	1
i-kar-ni-su4	grew hostile to him	1
isz-tu4-ma	from	1
a-ga-de3 ki	of Agade	1
a-bar-ti	beyond	1
sa-pil2-tim	Lower	1
a-di3-ma	as far as	1
u3-ba-al	show	1
ka3-la-su-nu-ma	all of them	1
ni-se11	people	1
in	by	1
pa2-ni-su	mercy	1
ma-na-ma	to anyone	1
su4-nu-ti	those	1
REC169-REC169	battles	1
d en-lil2	of Enlil	1
_nam-nir	_authority	1
mah-ri2-isz	before	1
sa-du2-e	mountain lands	1
u2-sa2-ri2-ib	he brought them	1
ka3-mi-e	fetters	1
szar-ri2-si-in	their kings	1
u-ra-is2	he smote	1
a-na	for	1
