AKK	ENG	Frequency
KUR gan-da-ar	Gandara	1
KUR ma-ak	Maka	1
KUR ḫu-ma-ʾ-ra-za-am	Chorasmia	1
a-ḫu-ul-lu-ú	other side	1
KUR ia-a-man-na	Ionians	1
KUR mi-ṣir	Egypt	1
KUR sa-pa-ar-da	Sardis	1
KUR sa-at-a-gu-uš	Sattagydia	1
KUR aš-šur	Assyria	1
KUR DIN TIR KI	Babylonia	1
i-na-šu-un-nu	They bear	1
MI GIŠ	favor	1
man-da-at-šú-nu	their tribute	1
a-na	among	1
KUR KUR MEŠ	of lands	1
LUGAL MEŠ	of Kings	1
GAL-ú	Great	1
ma-du-ú-tu	of many	1
mu-te-ʾ-e-mu	ruler	1
ma-du-ú-tu	many	1
LUGAL MEŠ	kings	1
ib-nu-ú	made	1
li-šá-nu MEŠ	of tongues	1
id-din-nu	gave	1
LÚ UN MEŠ	people	1
a-na	to	1
a-me-lu-ú-tú	mankind	1
AN-e an-nu-ú-tu	sky	1
a-ga-ʾ	this	1
qaq-qa-ru	earth	1
GAL-ú	great	1
nap-ḫa-ar	totality	1
qaq-qa-ru	of earth	1
a-na-ku	me	1
KUR pu-ú-ṭu	Libya	1
šá-al-aṭ-ak	ruler	1
muḫ-ḫi-šú-nu	them	1
ina	over	1
pa-ar-su	Persia	1
e-lat	except	1
LUGAL-šú-nu	king	1
šá	whose	1
KUR KUR MEŠ	countries	1
ši-tir	stock	1
a-ga-a-ta	this	1
ar-ri-i	of Aryan	1
ar-ri-i	Aryan	1
LÚ pa-ar-sa-a-a	of Persian	1
LÚ pa-ar-sa-a-a	Persian	1
m a-ḫa-ma-an-ni-iš-ši-ʾ	Achaemenian	1
m da-a-ri-ia-a-muš	of Darius	1
ru-uq-qu-ti	far	1
GAL-ti	great	1
KUR a-ku-pi-i-iš	Akaufaka	1
ina	among	1
KUR ba-an-ni-e-šú	Caria	1
te-ep-pu-šá-ʾ	You must perform	1
a-ga-ʾ	That	1
e-te-pu-uš	made	1
bab-ba-nu-ú	excellent	1
šá	that	1
e-pu-uš	Perform	1
ip-pu-uš	performs	1
e-te-pu-uš	performed	1
um-ma	thus	1
gab-bi	all	1
ap-te-qir	I made prohibition	1
ép-šu	were performed	1
a-šar	Where	1
ina li-ib-bi	therein	1
ip-pu-šu-ú	they performed	1
da-ḫu-ru-ma-az-da-ʾ	Ahuramazda	1
la	not	1
e-pu-uš	did	1
e-te-pu-uš	I did	1
an-nu-tu	those	1
ina	on	1
ki-i	if	1
ár-ki-i	afterwards	1
at-ta	You	1
lu-mu-ur	while	1
ba-la-ṭu-ia	alive	1
lu-ú-tu-ru	I turn	1
mi-it-ú-ti-ia	my death	1
um-ma	you say	1
ga-a-mar	everything	1
a-di-i	until	1
ul-lu-ú	That	1
ép-šu	was done	1
bi-i-ši	ill	1
bi-i-ši	evil	1
šá-nu-ú	another thing	1
e-pu-uš	I did	1
at-ta-pa-al	tore down	1
lem-nu MEŠ	of evil ones	1
KUR ku-ú-šu	Ethiopia	1
ši-in	these	1
a-na	of	1
an-na-ʾ	this	1
li-i-din-nu	grant	1
ta-qa-bu-ú	should	1
ul-te-ši-ib-šú-nu-tu	I caused them to well	1
qaq-qa-ru-šú-nu	their territories	1
a-du-uk	smote	1
ku-ul-lu-ú	they hold	1
e-ri-iš	ask	1
ip-pu-šu-ú	they do	1
at-tu-ú-a	My	1
da-a-ta	edict	1
iq-qa-ba-áš-ši-nu-tu	is said to them	1
pa-ni-ia	from me	1
ul-tu	After	1
m ḫi-ši-ʾ-ar-ši	erxes	1
a-ga-ʾ	This	1
É ḪI A	households	1
É	house	1
i-na	among	1
da-a-ta	observes	1
a-me-lu	man	1
si-i-gi	law	1
i-se-gu-ú	law	1
šá-ṭar	are written	1
pa-ni	before	1
ik-ki-ru-ú	they became rebellious	1
i-ba-áš	there is	1
a-na-ku	Me	1
a-šar	place	1
i-ta-ar	he will turn	1
mi-i-ti	dead	1
i-ma-ar	will experience	1
ul-lu-ú	that one	1
ba-la-ṭu-šú	his lifetime	1
li-iṣ-ṣur-an-ni	protect	1
DINGIR	god	1
LUGAL	King	5
a-na-ku	I	3
LUGAL	king	2
iš-ten	one	2
ù	and	2
ina	among	2
ma-du-ú-tu	many	2
šá	of	2
li-iṣ-ṣur-an- ni	along	1
a-ḫa-ma- an-ni-iš-ši-ʾ	Achaemenian	1
m da-a-ri-ia-muš	of Darius	1
A	descendant	1
A	son	1
m ḫi-ši-ʾ-ar-ši-ʾ	of Xerxes	1
GAL-ti	great	1
li-šá-nu	of tongues	1
qaq-qa-ru	of earth	1
KUR KUR MEŠ	of countries	1
GAL-u	Great	1
nap-ḫar	totality	1
LUGAL MEŠ	of kings	1
GAL-ú	Great	1
m ar-ta-ak-šá-as-su	Artaxerxes	1
mu-te-e-me	rulers	1
ar-ta-ak-⸢šá⸣- as-su	Artaxerxes	1
GIŠ MI	favor	1
i-qab-bi	says	1
at-tu-ú-a	built	1
šá	what	1
LUGAL-ú-ti-⸢ia⸣	my kingdom	1
ga-ab-bi	other	1
DINGIR MEŠ	all gods	1
it-ti	with	1
d a-ḫu-ru-ma-az-da-ʾ	Ahuramazda	1
ku a-na-	Me	1
e-te-pu-uš	may protect	1
AD-ú-a	my father	1
i-na	by	1
m ḫi-ši-ʾ-ar-ši-ʾ	Xerxes	1
šá	which	1
a-ga-a	this	1
ru-uq-qu-ti	wide	1
a-⸢ga⸣- a-ta	this	1
É	house	1
da-ḫu-ru-ma-az-da-ʾ	Ahuramazda	1
e-pu-uš-šu	built	1
LUGAL MEŠ	kings	1
u	and	5
šá	who	5
LUGAL	King	5
d a-ḫu-ru-ma-az-da-ʾ	Ahuramazda	4
šá	of	4
šá	what	4
a-na-ku	I	4
LUGAL	king	3
m ḫi-ši-ʾ-ar-ši	Xerxes	3
ma-du-ú-tu	many	3
iš-ten	one	2
a-ga-ʾ	this	2
GIŠ MI	favor	2
i-qab-bi	says	2
u	And	2
AD-ú-a	my father	2
id-din-nu	created	2
ina	among	2
GAL-ú	Great	1
li-šá-nu MEŠ	of tongues	1
a-ga-a-ta	this	1
⸢GAL-ti	great	1
nap-ḫa-ar	totality	1
KUR KUR MEŠ	of lands	1
ru⸣-uq-qu-ti	far	1
qaq-qa-ru	of earth	1
LUGAL MEŠ	of Kings	1
DUMU	son	1
gab-bi	all	1
ib-nu-ú	made	1
mu-te-ʾ-e-me	rulers	1
LUGAL MEŠ	kings	1
m ḫi-ši⸣-ʾ-ar-ši	Xerxes	1
m a-ḫa- ma-an-ni -⸢iš⸣-ši-ʾ	Achaemenian	1
dum-qí	good fortune	1
id-din-nu	gave	1
a-me-lu-ú-tú	mankind	1
a-na	to	1
id⸣-din-nu	created	1
a-me-lu-ú-⸢tú	mankind	1
AN-e an-⸢nu⸣-ú-tu	sky	1
qaq-qa-ru	earth	1
GAL-ú	great	1
m da-a-ri-ia-a-muš	Darius	1
e-te-pu-uš	built	1
ina	By	1
bab-ba-nu-ú-tu	fine	1
ul-lu-ú-um-ma	things	1
li-iṣ-ṣur	protect	1
i-pu-uš-šu	built--those	1
e-pu-uš-šu	built	1
KUR KUR MEŠ-ia	my countries	1
LUGAL-ú-ti-ia	my kingship	1
a-na	for	1
li-iṣ-ṣur-an-ni	protect	1
a-na-ku	me	1
ni-te-pu-uš	we built	1
ina	by	1
bab-ba-nu-ú	fine	1
šá-nu-ú-ti-ma	things	1
ép-šá-ʾ ⸢im-mar-ru⸣	was built	1
a-ḫu-ru-ma-az-da-ʾ d	Ahuramazda	1
i -pu-uš-šu	built	1
šá	which	1
e-pu-uš -šu	built	1
⸢šá⸣	which	1
par-sa	Parsa	1
KUR	country	1
ina	in	1
e-te-pu-uš	I built	1
ul-lu-ú-tu	things	1
MU-šú	called	1
ú-ʾ-is-pi-da-a-ʾ-i	All Lands	1
a-ga-a	this	1
KÁ	gate	1
DINGIR	god	1
LUGAL	King	3
m ar-ta-ak-šá-as-su	Artaxerxes	2
ina	By	1
UŠ₈-šú	its foundations	1
É	house	1
a-ga-a	This	1
m ḫi-ši-ʾ-ar-šá-ʾ	Xerxes	1
AD-ú-a	my father	1
at-tu-ú-a	laid	1
šá	of	1
GIŠ MI	favor	1
ul-tak-lil	completed	1
d a-ḫu-ru-ma-az-da-ʾ	Ahuramazada	1
a-na-ku	I	1
e-te-pu-uš	I built	1
u	and	1
i-qab-bi	says	1
