AKK	ENG	Frequency
⸢za⸣-ḫa-⸢lu⸣- u	of z aḫalû- silver	1
50	fifty	1
DINGIR-ú-ti- šú	of his divinity	1
šu-bat	seat	1
⸢BÁRA⸣ MAḪ -⸢ḫu⸣	th rone-dai s	1
KÁ DINGIR RA ⸢KI⸣	Babylon	1
d ⸢asal lú -ḫi	of As allu ḫi	1
⸢URU	cit y	1
šul-me	peaceful	1
ú-ru-uḫ	road	1
a-lak	going	1
UDU NÍTA MEŠ	sheep	1
ú-še -piš	ma de	1
ka-bat-⸢ti⸣	mood	1
d DI KU₅	Mandānu	1
d ⸢é⸣-a	Ea	1
d be-let-KÁ DINGIR RA KI	Lady of Babylon	1
d GAŠAN-MU	Bēltīya	1
be-lum	Bēl	1
šá-ma-⸢mi⸣	of heaven s	1
BÁRA MEŠ-šú	its daises	1
ud-diš	I renovated	1
ú-šak-⸢lil⸣	completed	1
é-sag-íl	Esagil	1
KÁ DINGIR RA KI	Babylon	1
é-⸢ḫur-sag⸣-gal-kur-kur-ra	ggalkurkurra Eḫ ursa	1
LUGAL	king	6
d UTU	Šamaš	5
É	temple	4
d 30	Sîn	4
ina	in	3
u	and	3
a-na	to	3
LÚ KÚR MEŠ-ia	my enemies	2
d a-a	Aya	2
ŠÚ	of world	2
ù	and	2
ša	who	2
KUR aš-šur KI	of Assyria	2
d nin-gal	Ningal	2
la	without	2
šu-a-tu	that	2
šal-⸢me⸣	favorable	1
KUR-i	from mountains	1
NA₄	stone	1
NA₄ pi-i-li	limestone	1
ina	with	1
še-me-e	propitious	1
u₄-me	day	1
ina	In	1
ITI	month	1
ṣe-er	upon	1
mu-⸢šab⸣	residenc e	1
a-na	as	1
URU	of city	1
qé-reb MURUB₄	citadel	1
⸢ḫi⸣-šiḫ-ti	were needed	1
dan-ni	strong	1
tam-le-e	terrace	1
ṭa-a-ba	sweet	1
mim-ma	whatever	1
e-re-es-si-na	fragrance	1
šá	whose	1
GIŠ ŠUR MÌN	of cypress	1
GIŠ IG MEŠ	doors	1
ú-šat-⸢ri⸣- ṣa	I roof ed it	1
MAḪ MEŠ	magnificent	1
GIŠ EREN	cedar	1
GIŠ ÙR MEŠ	beams	1
ú-na-a-ti	utensils	1
ú-šak-lil	completed	1
ar-ṣip	I built	1
NINA KI	Nineveh	1
a-na	in	1
šu-a-tú	that	1
⸢ad⸣-di	I laid	1
uš-ši-šú	its foundations	1
si-ḫir-ti-šú	its entirety	1
SIG₅ MEŠ-šú	good things for him	1
šá	of	1
DINGIR MEŠ	of gods	1
ṣe- ḫe-ri-šú	his you th	1
ul-tu	from	1
rap-šú	fine	1
lìb-bu	of intellect	1
i-du-ú	knows	1
ka-la-ma	all	1
diš-ta-ri	goddesses	1
pa-laḫ	to revere	1
ud-du-⸢uš⸣	renew	1
áš-ru	humble	1
na-aʾ-du	pious	1
NUN	prince	1
URI KI	Akkad	1
KUR EME GI₇	of Sumer	1
KÁ DINGIR RA KI	of Babylon	1
GÌR NÍTA	governor	1
⸢LUGAL⸣	ng ki	1
ša	whom	1
ba-nu-ú	constructed who	1
d 30⸣	of S în	1
ku-um-⸢mu	cella	1
šá	whether	1
m AN ŠÁR-ŠEŠ-SUM NA	Esarhaddon	1
a-na- ku	I	1
e-pu-⸢šú⸣	he did bui ld	1
la	not	1
be-lu-ti-šú-nu	their lordly	1
maš-tak	living quarters	1
ša⸣	which	1
e-⸢pu-šu-ma⸣	m a de	1
d aš-⸢šur⸣	of Aššur	1
d nin-⸢gal⸣	Ninga l	1
d 30	of Sîn	1
ṣa-lam	images	1
⸢LUGAL⸣	ki ng	1
m d 30-ŠEŠ MEŠ-SU	of Sennacherib	1
DUMU	son	1
mu-šak-⸢li⸣- il	who complet ed	1
šaḫ-tu	respectful	1
É	for temple	1
ag-mu-ra	br ought to end	1
KÙ BABBAR	silver	1
DUMU MEŠ-e- a	my descendants	1
e-nu-ma	when	1
i-nam-⸢bu⸣- u	na me	1
UN MEŠ	people	1
KUR	land	1
be -⸢lut⸣	rul e	1
ut-tu-šu-ú-ma	select	1
šá	whom	1
LUGAL MEŠ	of kings	1
ša-ti-na	these	1
u₄-me	days	1
EGIR	future	1
a-na	In	1
la-áš-pur	govern	1
la-be-el	I may rule	1
i-qab-bu-u	wishes	1
⸢lìb⸣- bi	hea rt	1
e-ma	wherever	1
eš-re-e-ti	shrines	1
i-lab -⸢bi-ra⸣-ma	become ol d	1
ki-šit-ti	triumph	1
⸢šu⸣-mì	my name	1
na-par-ka-a	ceasing	1
ITI-šam- ma	mont hly	1
li-ter	return	1
áš-ri-šú	its place	1
liš-ṭur	write	1
šu-me-šú	his name	1
it-ti	with	1
BAL-qí	make	1
en-na-⸢ḫa⸣	dilapidated	1
UDU SISKUR	offering	1
lip-šu-uš	anoint	1
Ì GIŠ	with oil	1
li-mur-ma	read	1
MU-ia	my name	1
MU ⸢SAR⸣-ú ši-ṭir	inscript ion	1
lu-ud-diš	renovate	1
an-ḫu-us-si-na	dilapidated section	1
li-⸢šá -zi-zu⸣-ni-ma	to stand over	1
li-i-ti	victory	1
⸢KÙ⸣ GI	go ld	1
EN MEŠ	lords	1
e-lat	at height	1
ta-mar-ti	appearance	1
mi-gi⸣- ir	favor ite	1
⸢LUGAL	king	1
m ⸢AN⸣ ŠÁR-⸢ŠEŠ⸣-SUM NA	Esarhaddon	1
ia-a-ti	me	1
GAL MEŠ	great	1
a-na šat-ti	Thereupon	1
ITI ⸢BÁRA	Nisannu	1
na-par-ka-⸢a⸣	ceasing	1
ITI-šam-ma	monthly	1
⸢GAL⸣ MEŠ	great	1
DINGIR MEŠ	gods	1
ši-pir-šú	its construction	1
liq-bu-u	order	1
ú-⸢šak-li-lu	I had completed	1
ul-tu	When	1
AN-e	of heaven	1
it-tu	omen	1
ga-re- e-ia	my foes	1
li-tap-pa-lu	discuss	1
li-šam-qí-tu	cut down	1
lis-ki-pu	flatten	1
a-a-bé-e-a	my enemies	1
⸢li⸣-né-ru	May they kill	1
la šu-un-né-e	immutable	1
pi-i- šú-nu	their command	1
i-na	by	1
a-ḫa-meš	with one another	1
na-an-na-bi	of progeny	1
da-mì-iq-tu	good	1
šum-⸢dul⸣	incr ease	1
pe-er-ʾi	of offspring	1
šu-muḫ	abundance	1
lit-tu-ti	extreme old age	1
ka-šid	reaching	1
u₄-me	of days	1
a-rak	lengthening	1
ša	concerning	1
m aš-šur-ŠEŠ-SUM NA	Esarhaddon	1
DINGIR ME	of gods	3
MAN	king	3
u	and	3
nap-ta-nu	meals	2
BÁRA	shrine	2
GAL MEŠ	great	2
KUR AN ŠÁR KI	of Assyria	2
EN	lord	2
d uraš	Uraš	2
ú-kin	he established	2
qé-reb	inside	1
dil-bat KI	Dilbat	1
šu-nu-te₉-e-ma	its	1
šu-bat	abode	1
d nin-é-⸢gal⸣	Ninegal	1
uš-šiš	renovated	1
áš-ri el-lu	holy	1
a-gur-ru	baked bricks	1
pi-ti-iq	craft	1
d báḫar	Baḫar of	1
eš-šiš	anew	1
d uraš	of Uraš	1
SIPA	shepherd	1
šá	which	1
é-i-bí- d a-num	E-ibbi-Anum	1
ṣal-mat SAG DU	of black-headed	1
SUḪUŠ	foundation	1
m ⸢AN⸣ ŠÁR-DÙ-A	of Ashurbanipal	1
DUMU	son	1
mu-ud-diš	who renovated	1
m AN ŠAR₄-NIR GÁL-DINGIR ME	Aššur-etel-ilāni	1
EN-šú	his lord	1
GAL-u	great	1
ra-aš-bu	worthy of honor	1
é-i-bí- d a-num	of E-ibbi-Anum	1
GAL ME	great	1
KAL SAG	foremost	1
MAḪ	exalted	1
ib-ni-ma	He built	1
⸢a-na⸣	for	1
PÚ	of well	1
u₄-mi-šam	every day	1
li-ri-ik	long	1
li-iq-bu-u	May they say	1
mi-gir-šú-un	their favorite	1
m AN ŠÁR-NIR GÁL-DINGIR ME*	Aššur-etel-ilāni	1
SIG₅-tim	good things	1
MU MEŠ	this	1
MU* ME	that	1
É	temple	1
⸢qé-reb⸣	in	1
a-ši-bu	who dwell	1
d nin-é-gal	Ninegal	1
d AMAR UTU	Marduk	1
d AG	Nabû	1
ana	to	1
uš-taḫ-ma-ṭu	should be brought in good time	1
KI-šú	its position	1
a-na	for	1
A ⸢MEŠ⸣	water	1
ana	for	1
ub-bi-ib-ma	He cleaned	1
ÍD BURANUN	Euphrates	1
ÍD IDIGNA	Tigris	1
GIM	as	1
PÚ	well	1
zu-mur	entire	1
u₄-me	time	1
du-ur	all	1
BALA-šú	his reign	1
la-bi-ri-im-ma	in ancient times	1
ki-i	just as	1
a-na	For	1
pa-aṭ	border	3
a-di	as far as	3
MAN	king	3
šá	that	2
a-na	in	2
iš-tu	from	2
URUDU	of copper	2
nam-ri	shining	2
ù	and	2
GAL MEŠ	large	2
šá	which	2
d aš-šur	of Aššur	2
ina	by	2
GIŠ EREN	cedar	2
ša	which	2
KUR ELAM MA KI	of Elam	2
šá	on	2
LÚ šu-ut	who	1
SAG MEŠ-šu	eunuchs of his	1
i-bí-lu-ma	ruled	1
mit-ḫa-riš	all together	1
NI TUK KI	of Dilmun	1
si-ma -a-ti	representa tions	1
ÍD mar-ra-te	of sea	1
GÚ†	shore	1
KUR É- m ia-ki-ni	Bīt-Yakīn	1
ba-šu-ú	there is	1
mal	as much as	1
KUR kal-di	of Chaldea	1
gi-mir	all	1
šap-liš	below	1
ù†	and	1
LÚ EN NAM MEŠ	provincial governors	1
e-mid-su-nu-ti	imposed	1
UGU-šú-nu	over them	1
URU	city	1
GIŠ mu-suk-kan-ni	musukkannu-wood	1
GIŠ TÚG	boxwood	1
GIŠ ESI	ebony	1
AM SI	elephant	1
ZÚ	of ivory	1
É GAL	palace	1
iz-ku-ra	named	1
URU BÀD- m LUGAL-GIN	Dūr-Šarrukīn	1
DÙ-uš-ma	he built	1
NINA ⸢KI⸣	Nineveh	1
iš-tak-ka-nu-ma	set	1
e-le-nu	upstream	1
KUR mu-uṣ-ri	of Mount Muṣri	1
GÌR II	foot	1
i-na	at	1
ṭè-em DINGIR-ma	divine will	1
ki-i	in accordance with	1
u₄-me-šú-ma	At that time	1
ina	upon	1
be-lu-ti-šú	of his lordship	1
ni-ir	yoke	1
e-liš	above	1
URU bu-bé-e	Bubê	1
KUR kár-dun-ía-áš	Karduniaš	1
i-na	with	1
KUR mu-ṣu-ri	of Egypt	1
šá-lam d UTU-ši	Western	1
tam-tim	of Sea	1
MURUB₄	middle	1
KUR ia-ad-na-na	Yadnana	1
d MES	Marduk	1
d AG	Nabû	1
tu-kul-ti	support	1
ša	who	1
KUR	land	1
LUGAL	king	1
URI KI	Akkad	1
⸢EME⸣ GI₇	of Sumer	1
KUR	of land	1
KÁ DINGIR RA KI	of Babylon	1
GÌR NÍTA	governor	1
KUR aš-šur KI	of Assyria	1
kiš-šá-ti	world of	1
m LUGAL-GI NA	of Sargon	1
KUR mu-uš-ki	Musku	1
MAR TU KI	Amurru	1
mi-ṣir	border	1
na-gab	all	1
URU DU₆†- d ḫum-ba	Tīl-Ḫumba	1
GIŠ dup-ra-ni	daprānu-juniper	1
URU dun-ni- d UTU	Dunni-Šamaš	1
ÍD uq-né-e	Uqnû	1
ÍD su†-rap-pi	Surappu	1
ÍD IDIGNA	Tigris	1
a-aḫ	beside	1
a-ši-ib	who live	1
LÚ a-ri-me†	Arameans	1
i-te-e	border	1
DAGAL-tim	wide	1
KUR ra-a-še	Rāši	1
el-li-pí KUR	Ellipi	1
KUR bi-ik-ni	of Mount Bikni	1
ru-qu-ti	distant	1
KUR ma-da-a-a	Medes	1
gu-ti-um KI	Gutium of	1
nap-ḫar	all	1
si-ḫir-ti-šá	its entirety	1
KUR ḫat-ti	Ḫatti	1
GIŠ ŠUR MÌN	cypress	1
LUGAL-ti-šú	his royal	1
GIŠ† ŠIM LI	juniper	1
šá	of	1
ú-šá-aṣ-bi-ta	he had hold	1
šá-a-ri	directions	1
er-bet-ti	four	1
MAḪ MEŠ	magnificent	1
ib-ni-ma	He fashioned	1
nak-liš	skillfully	1
eš-qí	massive	1
KUR-i	mountain	1
NA₄	stone	1
šad-di	mountain	1
as-kup-pi	slabs	1
UDU MEŠ	sheep	1
KÁ MEŠ-šin	for their gates	1
e-mid	he positioned	1
ku-lul	cornice	1
GIŠ dáp-pi	cross-beams	1
ú-kin-ma	he installed	1
pirig-gal-le-e	lion colossi	1
UGU	upon	1
KUR ḫa-ma-ni	of Mount Amanus	1
SI GAR-šin	their door bolt	1
NA₄ ⸢pi⸣-i-⸢li⸣	limestone	1
ku-bur-šú-un	diameter	1
a-di	to	1
⸢É⸣ GAL ⸢MEŠ⸣	palatial halls	1
šá-ti-na	these	1
i- na ⸢qé⸣-reb	inside	1
LÚ ⸢ùr†⸣-ra-ku-ti	of sculptor	1
⸢ši-pir⸣	craft	1
ik-šu-du-ma	he had conquered	1
e⸣-mu-uq	strength	1
⸢ina	by	1
šil-la-an	west	1
ṣi-taš	east	1
da-ád-me	settlements	1
ma-ti-tan	of every land	1
da-⸢ád⸣-me†	of settlements	1
a-na tab†-ra-a-ti	an object of wonder	1
ú-šá-lik	He made	1
ú-šá-as-ḫi-ra	surrounded	1
a-sur-ru-šin	their lower courses	1
ṣe†-ru†-uš-šin	upon	1
ib-šim-ma	He depicted	1
ki-šit-ti qa-ti-šu	that he had conquered	1
bi-ib-lat	product	1
NINDA TA ÀM	nindanu	1
⸢ù⸣	and	1
GIŠ ŠUR MÌN	of cypress	1
KUR ḫat-ti	Hittite	1
É GAL	of palace	1
tam-šil	replica	1
É ⸢ap⸣-pa-a-ti	portico	1
né-reb-⸢šin⸣	in their entrance	1
ú-rat-ta-a	installed	1
ú-rak-kis-ma	He bound	1
me-⸢se⸣-er	band	1
GIŠ mu†-suk-kan-ni	musukkannu-wood	1
GIŠ IG MEŠ	doors	1
li-šá-an	language	1
e-li†-šin ú-šat-ri-ṣa	he roofed them	1
GIŠ EREN	of cedar	1
GIŠ ÙR MEŠ	beams	1
ib-ni-ma	He built	1
qer-bu-uš-šú	inside it	1
iš- tak -⸢ka†⸣- na	He pl ac ed	1
mu-šab	residence	1
a-na	to	1
GIŠ bu-uṭ-ni	terebinth	1
ina	in	1
KUR MAR TU KI	of Amurru	1
1	one	1
mal-tak-ti	full	1
ša	whose	1
šu-ta-ḫu-te	matching	1
GIŠ tim-me	columns	1
4	four	1
nam-ri-ir-ri	radiance	1
ma-lu-ú	filled	1
ip-pat-qu-ma	were cast	1
d nin-á-gal	of Ninagal	1
ši-pir	craft	1
GUN	talents	1
É	bīt	1
1 ŠÁR GÉŠ U 6 UŠ 50 ÀM	4 610	1
šu-ut	that	1
tu-ʾa-a-me	twin	1
UR MAḪ MEŠ	lion colossi	1
8	Eight	1
KÁ ⸢MEŠ⸣-šin	their gates	1
mé-eḫ-ret	in front of	1
ú-še-pi-šá	He had built	1
i-šá-as-su-šú	is called	1
ḫi-la-a-ni	ḫilāni	1
É GAL	Palace	1
